"pid","aisle_no","title","main_image","short_name","slug","sku","bid","special_offers_meesage","highlight","body","cost","mrp","taxed","specification","parent_pid","status","created_at","updated_at"
"10291","4","Barilla Classic Blue Box Pasta Thin Spaghetti","5567.jpg","Barilla Classic Blue Box Pasta Thin Spaghetti","barilla-classic-blue-box-pasta-thin-spaghetti",NULL,"176",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10292","4","Barilla Collezione Artisanal Selection Pasta Tortellini Cheese & Spinach","5587.jpg","Barilla Collezione Artisanal Selection Pasta Tortellini Cheese & Spinach","barilla-collezione-artisanal-selection-pasta-tortellini-cheese-spinach",NULL,"176",,NULL,NULL,"4.89","4.89","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10293","4","Barilla Fully Coocked Ready Pasta Rotini","5584.jpg","Barilla Fully Coocked Ready Pasta Rotini","barilla-fully-coocked-ready-pasta-rotini",NULL,"176",,NULL,NULL,"2.09","2.09","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10294","4","Barilla Gluten Free Pasta Penne","5572.jpg","Barilla Gluten Free Pasta Penne","barilla-gluten-free-pasta-penne",NULL,"176",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10295","4","Barilla Gluten Free Pasta Spaghetti","5582.jpg","Barilla Gluten Free Pasta Spaghetti","barilla-gluten-free-pasta-spaghetti",NULL,"176",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10296","4","Barilla Protein+ Grain & Legume Pasta Elbows","5578.jpg","Barilla Protein+ Grain & Legume Pasta Elbows","barilla-protein-grain-legume-pasta-elbows",NULL,"176",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10297","4","Barilla Protein+ Grain & Legume Pasta Penne","5568.jpg","Barilla Protein+ Grain & Legume Pasta Penne","barilla-protein-grain-legume-pasta-penne",NULL,"176",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10298","4","Barilla Protein+ Grain & Legume Pasta Spaghetti","5575.jpg","Barilla Protein+ Grain & Legume Pasta Spaghetti","barilla-protein-grain-legume-pasta-spaghetti",NULL,"176",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10299","4","Barilla Whole Grain Pasta Spaghetti","5576.jpg","Barilla Whole Grain Pasta Spaghetti","barilla-whole-grain-pasta-spaghetti",NULL,"176",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10300","4","Barilla Whole Grain Pasta Wavy Lasagne","17337.jpg","Barilla Whole Grain Pasta Wavy Lasagne","barilla-whole-grain-pasta-wavy-lasagne",NULL,"176",,NULL,NULL,"2.19","2.19","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10301","4","De Cecco Pasta Rigatoni","5616.jpg","De Cecco Pasta Rigatoni","de-cecco-pasta-rigatoni",NULL,"182",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10302","4","Dreamfields Elbows","17345.jpg","Dreamfields Elbows","dreamfields-elbows",NULL,"186",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10303","4","Dreamfields Healthy Carb Living Elbows Pasta","17339.jpg","Dreamfields Healthy Carb Living Elbows Pasta","dreamfields-healthy-carb-living-elbows-pasta",NULL,"186",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10304","4","Dreamfields Healthy Carb Living Penne Rigate","No Image.jpg","Dreamfields Healthy Carb Living Penne Rigate","dreamfields-healthy-carb-living-penne-rigate",NULL,"186",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10305","4","Light 'N Fluffy Extra Wide Egg Noodles","17332.jpg","Light 'N Fluffy Extra Wide Egg Noodles","light-n-fluffy-extra-wide-egg-noodles",NULL,"166",,NULL,NULL,"1.89","1.89","0",NULL,"0","1","2020-08-30 22:51:08","2020-08-30 22:51:08"
"10306","4","No Yolks Cholesterol Free Egg White Pasta Extra Broad Noodles","17341.jpg","No Yolks Cholesterol Free Egg White Pasta Extra Broad Noodles","no-yolks-cholesterol-free-egg-white-pasta-extra-broad-noodles",NULL,"167",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10307","4","Pennsylvania Dutch Pennsylvania Extra Wide Egg Noodles","5626.jpg","Pennsylvania Dutch Pennsylvania Extra Wide Egg Noodles","pennsylvania-dutch-pennsylvania-extra-wide-egg-noodles",NULL,"169",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10308","4","Goya Angel Hair, Enriched","5610.jpg","Goya Angel Hair, Enriched","goya-angel-hair-enriched",NULL,"13",,NULL,NULL,"1.49","1.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10309","4","Goya Enriched Macaroni Product, Shells","5609.jpg","Goya Enriched Macaroni Product, Shells","goya-enriched-macaroni-product-shells",NULL,"13",,NULL,NULL,"0.69","0.69","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10310","4","Goya Pasta Shells","5607.jpg","Goya Pasta Shells","goya-pasta-shells",NULL,"13",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10311","7","Goya Spaghetti, Enriched","5611.jpg","Goya Spaghetti, Enriched","goya-spaghetti-enriched",NULL,"13",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-10-08 12:29:20"
"10312","4","Tinkyada Pasta Joy Ready Brown Rice Pasta Lasagne","17349.jpg","Tinkyada Pasta Joy Ready Brown Rice Pasta Lasagne","tinkyada-pasta-joy-ready-brown-rice-pasta-lasagne",NULL,"1142",,NULL,NULL,"4.29","4.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10313","4","Light 'N Fluffy Medium Egg Noodles","17346.jpg","Light 'N Fluffy Medium Egg Noodles","light-n-fluffy-medium-egg-noodles",NULL,"166",,NULL,NULL,"3.29","3.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10314","4","Light 'N Fluffy Wide Egg Noodles","17335.jpg","Light 'N Fluffy Wide Egg Noodles","light-n-fluffy-wide-egg-noodles",NULL,"166",,NULL,NULL,"1.89","1.89","0",NULL,"0","1","2020-08-30 22:51:09","2020-10-01 17:17:34"
"10315","4","Lucio Garofalo Elbow Pasta","No Image.jpg","Lucio Garofalo Elbow Pasta","lucio-garofalo-elbow-pasta",NULL,"2018",,NULL,NULL,"1.09","1.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10316","4","Lucio Garofalo Pasta Spaghetti","No Image.jpg","Lucio Garofalo Pasta Spaghetti","lucio-garofalo-pasta-spaghetti",NULL,"2018",,NULL,NULL,"1.09","1.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10317","4","Lucio Garofalo Penne Rigate Pasta","No Image.jpg","Lucio Garofalo Penne Rigate Pasta","lucio-garofalo-penne-rigate-pasta",NULL,"2018",,NULL,NULL,"1.09","1.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10318","4","Lucio Garofalo Shells Pasta","No Image.jpg","Lucio Garofalo Shells Pasta","lucio-garofalo-shells-pasta",NULL,"2018",,NULL,NULL,"1.09","1.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10319","4","Market Basket Angel Hair Pasta","Market Basket.jpg","Market Basket Angel Hair Pasta","market-basket-angel-hair-pasta",NULL,"354",,NULL,NULL,"12.19","12.19","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10320","4","Market Basket Cavatappi Pasta","Market Basket.jpg","Market Basket Cavatappi Pasta","market-basket-cavatappi-pasta",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10321","4","Market Basket Ditalini Pasta","Market Basket.jpg","Market Basket Ditalini Pasta","market-basket-ditalini-pasta",NULL,"354",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10322","4","Market Basket Elbow Macaroni","Market Basket.jpg","Market Basket Elbow Macaroni","market-basket-elbow-macaroni",NULL,"354",,NULL,NULL,"1.69","1.69","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10323","4","Market Basket Fettuccine","Market Basket.jpg","Market Basket Fettuccine","market-basket-fettuccine",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10324","4","Market Basket Linguine","Market Basket.jpg","Market Basket Linguine","market-basket-linguine",NULL,"354",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10325","4","Market Basket Long Spaghetti","Market Basket.jpg","Market Basket Long Spaghetti","market-basket-long-spaghetti",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10326","4","Market Basket Medium Shells Pasta","Market Basket.jpg","Market Basket Medium Shells Pasta","market-basket-medium-shells-pasta",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10327","4","Market Basket Mini Penne Pasta","Market Basket.jpg","Market Basket Mini Penne Pasta","market-basket-mini-penne-pasta",NULL,"354",NULL,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-10-06 19:21:17"
"10328","4","Market Basket Penne Rigate","Market Basket.jpg","Market Basket Penne Rigate","market-basket-penne-rigate",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10329","4","Market Basket Penne Rigate Pasta","Market Basket.jpg","Market Basket Penne Rigate Pasta","market-basket-penne-rigate-pasta",NULL,"354",,NULL,NULL,"1.49","1.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10330","4","Market Basket Ridged Lasagna","Market Basket.jpg","Market Basket Ridged Lasagna","market-basket-ridged-lasagna",NULL,"354",,NULL,NULL,"1.89","1.89","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10331","4","Market Basket Rigatoni","Market Basket.jpg","Market Basket Rigatoni","market-basket-rigatoni",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10332","4","Market Basket Rotini","Market Basket.jpg","Market Basket Rotini","market-basket-rotini",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10333","4","Market Basket Rotini Primavera","Market Basket.jpg","Market Basket Rotini Primavera","market-basket-rotini-primavera",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10334","14","Market Basket Toilet Paper Rolls","Market Basket.jpg","Market Basket Toilet Paper Rolls","market-basket-toilet-paper-rolls",NULL,"354",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-09-14 15:48:40"
"10335","4","Market Basket Tortellini With Cheese","Market Basket.jpg","Market Basket Tortellini With Cheese","market-basket-tortellini-with-cheese",NULL,"354",,NULL,NULL,"3.69","3.69","0",NULL,"0","1","2020-08-30 22:51:09","2020-11-05 11:37:07"
"10336","4","Market Basket Whole Wheat Angel Hair","Market Basket.jpg","Market Basket Whole Wheat Angel Hair","market-basket-whole-wheat-angel-hair",NULL,"354",,NULL,NULL,"1.49","1.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10337","4","Market Basket Whole Wheat Rotini Pasta","Market Basket.jpg","Market Basket Whole Wheat Rotini Pasta","market-basket-whole-wheat-rotini-pasta",NULL,"354",,NULL,NULL,"1.49","1.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10338","4","Market Basket Whole Wheat Spaghetti","Market Basket.jpg","Market Basket Whole Wheat Spaghetti","market-basket-whole-wheat-spaghetti",NULL,"354",,NULL,NULL,"1.49","1.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10339","4","Market Basket Ziti","Market Basket.jpg","Market Basket Ziti","market-basket-ziti",NULL,"354",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10340","4","No Yolks Dumplings Noodles","17343.jpg","No Yolks Dumplings Noodles","no-yolks-dumplings-noodles",NULL,"167",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10341",NULL,"Pasta Prima Five Cheese Ravioli Value Pack","No Image.jpg","Pasta Prima Five Cheese Ravioli Value Pack","pasta-prima-five-cheese-ravioli-value-pack",NULL,"2020",NULL,NULL,NULL,"3.79","3.79","0",NULL,"0","1","2020-08-30 22:51:09","2020-10-06 19:19:53"
"10342","4","Pastene Fusilli Lunghi","5623.jpg","Pastene Fusilli Lunghi","pastene-fusilli-lunghi",NULL,"1195",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10343","4","Pastene Penne Ziti Rigate","5622.jpg","Pastene Penne Ziti Rigate","pastene-penne-ziti-rigate",NULL,"1195",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10344","4","Pastene Shells 25","5624.jpg","Pastene Shells 25","pastene-shells-25",NULL,"1195",,NULL,NULL,"2.09","2.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10345","4","Pede Brothers Mini Round Cheese Ravioli","No Image.jpg","Pede Brothers Mini Round Cheese Ravioli","pede-brothers-mini-round-cheese-ravioli",NULL,"2019",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10346","4","Pennsylvania Dutch Hearty Homestyle Egg Noodles","5627.jpg","Pennsylvania Dutch Hearty Homestyle Egg Noodles","pennsylvania-dutch-hearty-homestyle-egg-noodles",NULL,"169",,NULL,NULL,"2.19","2.19","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10347","4","Pennsylvania Dutch Wide Egg Noodles","5625.jpg","Pennsylvania Dutch Wide Egg Noodles","pennsylvania-dutch-wide-egg-noodles",NULL,"169",,NULL,NULL,"1.89","1.89","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10348","4","Prince Angel Hair Pasta","5593.jpg","Prince Angel Hair Pasta","prince-angel-hair-pasta",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10349","4","Prince Cavatappi","5594.jpg","Prince Cavatappi","prince-cavatappi",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10350","4","Prince Elbow Macaroni","5592.jpg","Prince Elbow Macaroni","prince-elbow-macaroni",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10351","4","Prince Fettuccine","5603.jpg","Prince Fettuccine","prince-fettuccine",NULL,"178",,NULL,NULL,"1.69","1.69","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10352","4","Prince Lasagna","5602.jpg","Prince Lasagna","prince-lasagna",NULL,"178",,NULL,NULL,"2.19","2.19","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10353","4","Prince Linguine","5598.jpg","Prince Linguine","prince-linguine",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10354","4","Prince Medium Shells","5599.jpg","Prince Medium Shells","prince-medium-shells",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10355","4","Prince Mostaccioli Rigati","5595.jpg","Prince Mostaccioli Rigati","prince-mostaccioli-rigati",NULL,"178",NULL,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-10-07 18:59:58"
"10356","4","Prince Pastina Pasta","5596.jpg","Prince Pastina Pasta","prince-pastina-pasta",NULL,"178",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10357","4","Prince Penne Rigate","5591.jpg","Prince Penne Rigate","prince-penne-rigate",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10358","4","Prince Rigatoni","5597.jpg","Prince Rigatoni","prince-rigatoni",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10359","4","Prince Rotini","5600.jpg","Prince Rotini","prince-rotini",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10360","4","Prince Small Shells","5588.jpg","Prince Small Shells","prince-small-shells",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10361","4","Prince Spaghetti","5589.jpg","Prince Spaghetti","prince-spaghetti",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10362","4","Prince Thin Spaghetti","5590.jpg","Prince Thin Spaghetti","prince-thin-spaghetti",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10363","4","Prince Tricolor Rotini","5601.jpg","Prince Tricolor Rotini","prince-tricolor-rotini",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10364","4","Prince Ziti Rigati","5604.jpg","Prince Ziti Rigati","prince-ziti-rigati",NULL,"178",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10365","4","Ronzoni Garden Delight Veggie Tricolor Penne Rigate","17338.jpg","Ronzoni Garden Delight Veggie Tricolor Penne Rigate","ronzoni-garden-delight-veggie-tricolor-penne-rigate",NULL,"170",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10366","4","Ronzoni Garden Delight Veggie Tricolor Rotini","17333.jpg","Ronzoni Garden Delight Veggie Tricolor Rotini","ronzoni-garden-delight-veggie-tricolor-rotini",NULL,"170",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10367","4","Ronzoni Pasta Penne Rigate Gluten Free","17336.jpg","Ronzoni Pasta Penne Rigate Gluten Free","ronzoni-pasta-penne-rigate-gluten-free",NULL,"170",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10368","4","Buitoni Angel Hair Refrigerated Pasta","5638.jpg","Buitoni Angel Hair Refrigerated Pasta","buitoni-angel-hair-refrigerated-pasta",NULL,"180",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10369","1","Buitoni Chicken & Roasted Garlic Tortelloni Refrigerated Pasta","5632.jpg","Buitoni Chicken & Roasted Garlic Tortelloni Refrigerated Pasta","buitoni-chicken-roasted-garlic-tortelloni-refrigerated-pasta",NULL,"180",,NULL,NULL,"7.39","7.39","0",NULL,"0","1","2020-08-30 22:51:09","2020-10-09 09:45:19"
"10370","1","Buitoni Fettuccine Refrigerated Pasta","5635.jpg","Buitoni Fettuccine Refrigerated Pasta","buitoni-fettuccine-refrigerated-pasta",NULL,"180",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-11-03 13:42:45"
"10371","1","Buitoni Four Cheese Ravioli Refrigerated Pasta","5639.jpg","Buitoni Four Cheese Ravioli Refrigerated Pasta","buitoni-four-cheese-ravioli-refrigerated-pasta",NULL,"180",,NULL,NULL,"7.39","7.39","0",NULL,"0","1","2020-08-30 22:51:09","2020-09-23 11:07:27"
"10372","4","Buitoni Four Cheese Ravioli Refrigerated Pasta","5631.jpg","Buitoni Four Cheese Ravioli Refrigerated Pasta","buitoni-four-cheese-ravioli-refrigerated-pasta-1",NULL,"180",,NULL,NULL,"4.89","4.89","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10373","1","Buitoni Herb Chicken Tortellini Refrigerated Pasta","5640.jpg","Buitoni Herb Chicken Tortellini Refrigerated Pasta","buitoni-herb-chicken-tortellini-refrigerated-pasta",NULL,"180",NULL,NULL,NULL,"7.39","7.39","0",NULL,"0","1","2020-08-30 22:51:09","2020-10-07 19:03:20"
"10374","4","Buitoni Linguine Refrigerated Pasta","5636.jpg","Buitoni Linguine Refrigerated Pasta","buitoni-linguine-refrigerated-pasta",NULL,"180",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10375","1","Buitoni Mixed Cheese Tortellini Refrigerated Pasta","5630.jpg","Buitoni Mixed Cheese Tortellini Refrigerated Pasta","buitoni-mixed-cheese-tortellini-refrigerated-pasta",NULL,"180",,NULL,NULL,"7.39","7.39","0",NULL,"0","1","2020-08-30 22:51:09","2020-10-20 13:42:50"
"10376","1","Buitoni Spinach & Ricotta Tortelloni Refrigerated Pasta","5634.jpg","Buitoni Spinach & Ricotta Tortelloni Refrigerated Pasta","buitoni-spinach-ricotta-tortelloni-refrigerated-pasta",NULL,"180",,NULL,NULL,"7.39","7.39","0",NULL,"0","1","2020-08-30 22:51:09","2020-09-24 13:51:00"
"10377","4","Buitoni Three Cheese & Asparagus Ravioli Refrigerated Pasta","5642.jpg","Buitoni Three Cheese & Asparagus Ravioli Refrigerated Pasta","buitoni-three-cheese-asparagus-ravioli-refrigerated-pasta",NULL,"180",,NULL,NULL,"7.39","7.39","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10378","1","Buitoni Three Cheese Tortellini Refrigerated Pasta","5629.jpg","Buitoni Three Cheese Tortellini Refrigerated Pasta","buitoni-three-cheese-tortellini-refrigerated-pasta",NULL,"180",,NULL,NULL,"7.39","7.39","0",NULL,"0","1","2020-08-30 22:51:09","2020-09-14 09:37:27"
"10379","1","Buitoni Three Cheese Tortellini Refrigerated Pasta","5633.jpg","Buitoni Three Cheese Tortellini Refrigerated Pasta","buitoni-three-cheese-tortellini-refrigerated-pasta-1",NULL,"180",,NULL,NULL,"4.89","4.89","0",NULL,"0","1","2020-08-30 22:51:09","2020-09-22 17:08:18"
"10380",NULL,"Bob's Red Mill Organic Farro","5846.jpg","Bob's Red Mill Organic Farro","bob-s-red-mill-organic-farro",NULL,"1125",,NULL,NULL,"6.09","6.09","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10381",NULL,"Bob's Red Mill Organic Whole Grain Quinoa","5841.jpg","Bob's Red Mill Organic Whole Grain Quinoa","bob-s-red-mill-organic-whole-grain-quinoa",NULL,"1125",,NULL,NULL,"9.79","9.79","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10382",NULL,"Bob's Red Mill Organic Whole Grain Tri Color Quinoa","5843.jpg","Bob's Red Mill Organic Whole Grain Tri Color Quinoa","bob-s-red-mill-organic-whole-grain-tri-color-quinoa",NULL,"1125",,NULL,NULL,"9.79","9.79","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10383",NULL,"Bob's Red Mill Pearl Barley","5845.jpg","Bob's Red Mill Pearl Barley","bob-s-red-mill-pearl-barley",NULL,"1125",,NULL,NULL,"3.69","3.69","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10384",NULL,"Bob's Red Mill Quinoa","5842.jpg","Bob's Red Mill Quinoa","bob-s-red-mill-quinoa",NULL,"1125",,NULL,NULL,"9.79","9.79","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10385",NULL,"Bob's Red Mill Traditional Pearl Couscous","5839.jpg","Bob's Red Mill Traditional Pearl Couscous","bob-s-red-mill-traditional-pearl-couscous",NULL,"1125",,NULL,NULL,"4.69","4.69","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10386",NULL,"Bob's Red Mill Tricolor Pearl Couscous","5840.jpg","Bob's Red Mill Tricolor Pearl Couscous","bob-s-red-mill-tricolor-pearl-couscous",NULL,"1125",,NULL,NULL,"4.69","4.69","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10387",NULL,"Bobs Red Mill Pearl Couscous, Whole Wheat","5866.jpg","Bobs Red Mill Pearl Couscous, Whole Wheat","bobs-red-mill-pearl-couscous-whole-wheat",NULL,"1125",,NULL,NULL,"4.69","4.69","0",NULL,"0","1","2020-08-30 22:51:09","2020-08-30 22:51:09"
"10388",NULL,"Bobs Red Mill Quinoa, Red, Organic Whole Grain","5867.jpg","Bobs Red Mill Quinoa, Red, Organic Whole Grain","bobs-red-mill-quinoa-red-organic-whole-grain",NULL,"1125",,NULL,NULL,"9.79","9.79","0",NULL,"0","1","2020-08-30 22:51:10","2020-08-30 22:51:10"
"10389",NULL,"Bom De Mais Cornmeal","17447.jpg","Bom De Mais Cornmeal","bom-de-mais-cornmeal",NULL,"2021",,NULL,NULL,"1.69","1.69","0",NULL,"0","1","2020-08-30 22:51:10","2020-08-30 22:51:10"
"10390","4","Bombay Original Basmati Rice","17431.jpg","Bombay Original Basmati Rice","bombay-original-basmati-rice",NULL,"2022",,NULL,NULL,"6.09","6.09","0",NULL,"0","1","2020-08-30 22:51:10","2020-08-30 22:51:10"
"10391","4","Goya Extra Long Grain Canilla Enriched White Rice","17437.jpg","Goya Extra Long Grain Canilla Enriched White Rice","canilla-goya-extra-long-grain-enriched-rice",NULL,"3340",NULL,NULL,NULL,"8.59","8.59","0",NULL,"0","1","2020-08-30 22:51:10","2020-11-17 12:07:13"
"10392","4","Carolina Basmati Rice","17439.jpg","Carolina Basmati Rice","carolina-basmati-rice",NULL,"208",,NULL,NULL,"4.89","4.89","0",NULL,"0","1","2020-08-30 22:51:10","2020-08-30 22:51:10"
"10393","4","Carolina Enriched Extra Long Grain Rice","5834.jpg","Carolina Enriched Extra Long Grain Rice","carolina-enriched-extra-long-grain-rice",NULL,"208",,NULL,NULL,"6.09","6.09","0",NULL,"0","1","2020-08-30 22:51:10","2020-08-30 22:51:10"
"10394","4","Carolina Enriched Extra Long Grain Rice","5837.jpg","Carolina Enriched Extra Long Grain Rice","carolina-enriched-extra-long-grain-rice-1",NULL,"208",,NULL,NULL,"8.59","8.59","0",NULL,"0","1","2020-08-30 22:51:10","2020-08-30 22:51:10"
