"id","oid","uid","created_at","updated_at"
"1230","1678","746","2020-10-19 09:25:07","2020-10-19 09:25:07"
"1231","1680","746","2020-10-19 09:25:21","2020-10-19 15:22:09"
"1232","1683","549","2020-10-19 10:30:55","2020-10-19 10:30:55"
"1233","1685","549","2020-10-19 11:17:45","2020-10-19 11:17:45"
"1234","1686","549","2020-10-19 11:17:50","2020-10-19 11:17:50"
"1235","1687","549","2020-10-19 11:29:22","2020-10-19 11:29:22"
"1236","1688","549","2020-10-19 11:47:54","2020-10-19 11:47:54"
"1237","1689","549","2020-10-19 11:48:04","2020-10-19 11:48:04"
"1238","1690","549","2020-10-19 12:11:33","2020-10-19 12:11:33"
"1239","1693","549","2020-10-19 12:54:11","2020-10-19 12:54:11"
"1240","1695","549","2020-10-19 13:20:06","2020-10-19 13:20:06"
"1241","1696","746","2020-10-19 13:20:53","2020-10-19 13:20:53"
"1242","1704","746","2020-10-19 13:45:51","2020-10-19 13:46:01"
"1243","1706","746","2020-10-19 14:17:34","2020-10-19 14:17:34"
"1244","1707","746","2020-10-19 14:44:39","2020-10-19 14:44:39"
"1245","1708","746","2020-10-19 15:13:19","2020-10-19 15:13:19"
"1246","1710","746","2020-10-19 15:17:09","2020-10-19 15:17:09"
"1247","1711","549","2020-10-19 15:27:56","2020-10-19 15:27:56"
"1248","1712","549","2020-10-19 15:50:06","2020-10-19 15:50:06"
"1249","1681","1014","2020-10-20 08:52:31","2020-10-20 08:52:31"
"1250","1682","1014","2020-10-20 08:52:35","2020-10-20 08:52:35"
"1251","1684","807","2020-10-20 08:52:49","2020-10-20 08:52:57"
"1252","1691","746","2020-10-20 08:53:10","2020-10-20 08:53:10"
"1253","1709","746","2020-10-20 08:53:26","2020-10-20 08:53:26"
"1254","1713","807","2020-10-20 08:53:48","2020-10-20 08:53:48"
"1255","1717","807","2020-10-20 08:54:01","2020-10-20 08:54:01"
"1256","1729","807","2020-10-20 08:54:35","2020-10-20 08:54:35"
"1257","1726","746","2020-10-20 08:54:44","2020-10-20 08:54:44"
"1258","1725","1014","2020-10-20 08:55:00","2020-10-20 08:55:00"
"1259","1724","1014","2020-10-20 08:55:11","2020-10-20 08:55:11"
"1260","1720","807","2020-10-20 08:55:35","2020-10-20 08:55:35"
"1261","1716","1014","2020-10-20 08:55:45","2020-10-20 08:55:45"
"1262","1692","746","2020-10-20 08:56:09","2020-10-20 08:56:09"
"1263","1719","1014","2020-10-20 08:56:45","2020-10-20 08:56:45"
"1264","1740","1014","2020-10-20 08:57:11","2020-10-20 08:57:11"
"1265","1741","807","2020-10-20 08:57:18","2020-10-20 08:57:25"
"1266","1663","746","2020-10-20 08:57:53","2020-10-20 08:57:53"
"1267","1727","746","2020-10-20 08:58:23","2020-10-20 08:58:23"
"1268","1728","807","2020-10-20 08:58:41","2020-10-20 08:58:41"
"1269","1739","746","2020-10-20 08:59:23","2020-10-20 08:59:23"
"1270","1736","1014","2020-10-20 08:59:37","2020-10-20 08:59:37"
"1271","1721","746","2020-10-20 08:59:59","2020-10-20 08:59:59"
"1272","1723","807","2020-10-20 09:00:12","2020-10-20 09:00:12"
"1273","1737","1014","2020-10-20 09:00:49","2020-10-20 09:00:49"
"1274","1715","746","2020-10-20 09:01:07","2020-10-20 09:01:07"
"1275","1694","807","2020-10-20 09:01:29","2020-10-20 09:01:29"
"1276","1743","1014","2020-10-20 09:01:46","2020-10-20 09:01:46"
"1277","1714","1014","2020-10-20 09:02:23","2020-10-20 09:02:23"
"1278","1745","549","2020-10-20 10:07:47","2020-10-20 14:24:43"
"1279","1746","746","2020-10-20 10:08:17","2020-10-20 10:08:17"
"1280","1747","807","2020-10-20 10:08:20","2020-10-20 10:08:20"
"1281","1748","549","2020-10-20 11:59:36","2020-10-20 13:19:50"
"1282","1749","807","2020-10-20 12:45:23","2020-10-20 12:45:28"
"1283","1751","549","2020-10-20 13:18:37","2020-10-20 14:35:25"
"1284","1753","746","2020-10-20 14:25:02","2020-10-20 14:25:02"
"1285","1754","746","2020-10-20 14:25:09","2020-10-20 14:25:09"
"1286","1763","746","2020-10-20 15:21:14","2020-10-20 15:21:14"
"1287","1732","807","2020-10-21 08:02:30","2020-10-21 08:02:40"
"1288","1765","549","2020-10-21 08:03:05","2020-10-21 08:03:05"
"1289","1766","549","2020-10-21 08:03:17","2020-10-21 08:03:17"
"1290","1777","556","2020-10-21 08:04:09","2020-10-21 08:04:09"
"1291","1776","807","2020-10-21 08:04:25","2020-10-21 08:04:25"
"1292","1775","549","2020-10-21 08:04:44","2020-10-21 08:04:44"
"1293","1773","556","2020-10-21 08:04:56","2020-10-21 08:04:56"
"1294","1772","549","2020-10-21 08:05:23","2020-10-21 08:05:38"
"1295","1722","556","2020-10-21 08:05:53","2020-10-21 08:05:53"
"1296","1792","807","2020-10-21 08:06:05","2020-10-21 08:06:05"
"1297","1791","807","2020-10-21 08:06:22","2020-10-21 08:06:22"
"1298","1783","549","2020-10-21 08:06:47","2020-10-21 08:06:47"
"1299","1782","556","2020-10-21 08:07:03","2020-10-21 08:07:03"
"1300","1781","556","2020-10-21 08:07:06","2020-10-21 08:07:06"
"1301","1793","807","2020-10-21 08:08:34","2020-10-21 08:08:34"
"1302","1774","549","2020-10-21 08:08:46","2020-10-21 08:08:46"
"1303","1718","807","2020-10-21 08:09:01","2020-10-21 08:09:01"
"1304","1784","549","2020-10-21 08:09:17","2020-10-21 08:09:17"
"1305","1744","807","2020-10-21 08:09:44","2020-10-21 08:09:44"
"1306","1771","807","2020-10-21 08:10:03","2020-10-21 08:10:03"
"1307","1750","549","2020-10-21 08:10:22","2020-10-21 08:10:22"
"1308","1779","807","2020-10-21 08:11:08","2020-10-21 08:11:08"
"1309","1780","807","2020-10-21 08:11:21","2020-10-21 08:11:21"
"1310","1764","807","2020-10-21 08:11:35","2020-10-21 08:11:35"
"1311","1769","549","2020-10-21 08:12:07","2020-10-21 08:12:07"
"1312","1768","549","2020-10-21 08:12:10","2020-10-21 08:12:10"
"1313","1778","549","2020-10-21 08:12:21","2020-10-21 08:12:21"
"1314","1770","807","2020-10-21 08:12:32","2020-10-21 08:12:32"
"1315","1767","549","2020-10-21 08:13:03","2020-10-21 08:13:03"
"1316","1787","807","2020-10-21 08:13:23","2020-10-21 08:13:23"
"1317","1788","807","2020-10-21 08:13:45","2020-10-21 08:13:45"
"1318","1789","807","2020-10-21 08:13:47","2020-10-21 08:13:47"
"1319","1742","549","2020-10-21 08:14:12","2020-10-21 08:14:12"
"1320","1786","807","2020-10-21 08:14:43","2020-10-21 08:14:43"
"1321","1790","549","2020-10-21 08:15:02","2020-10-21 08:15:02"
"1322","1819","807","2020-10-21 10:27:58","2020-10-21 10:27:58"
"1323","1820","549","2020-10-21 10:28:07","2020-10-21 10:28:07"
"1324","1822","549","2020-10-21 10:28:13","2020-10-21 10:28:13"
"1325","1752","807","2020-10-22 08:45:09","2020-10-22 08:45:09"
"1326","1785","746","2020-10-22 08:45:25","2020-10-22 08:45:25"
"1327","1821","1014","2020-10-22 08:45:47","2020-10-22 08:45:47"
"1328","1832","1014","2020-10-22 08:46:02","2020-10-22 08:46:02"
"1329","1828","807","2020-10-22 08:46:37","2020-10-22 08:46:37"
"1330","1831","746","2020-10-22 08:46:45","2020-10-22 08:46:45"
"1331","1830","1014","2020-10-22 08:46:53","2020-10-22 08:46:53"
"1332","1836","1014","2020-10-22 08:47:15","2020-10-22 08:47:15"
"1333","1835","746","2020-10-22 08:47:24","2020-10-22 08:47:24"
"1334","1834","1014","2020-10-22 08:48:27","2020-10-22 08:48:27"
"1335","1833","807","2020-10-22 08:48:39","2020-10-22 08:48:39"
"1336","1838","1014","2020-10-22 08:49:00","2020-10-22 08:49:00"
"1337","1826","807","2020-10-22 08:49:12","2020-10-22 08:49:12"
"1338","1705","746","2020-10-22 08:49:39","2020-10-22 08:49:39"
"1339","1839","1014","2020-10-22 08:50:05","2020-10-22 08:50:05"
"1340","1843","807","2020-10-22 08:50:17","2020-10-22 08:50:17"
"1341","1848","807","2020-10-22 08:50:24","2020-10-22 08:50:24"
"1342","1824","746","2020-10-22 08:50:38","2020-10-22 08:50:38"
"1343","1845","746","2020-10-22 08:50:59","2020-10-22 08:50:59"
"1344","1738","1014","2020-10-22 08:51:55","2020-10-22 08:51:55"
"1345","1829","746","2020-10-22 08:52:30","2020-10-22 08:52:30"
"1346","1844","1014","2020-10-22 08:52:45","2020-10-22 08:52:45"
"1347","1827","807","2020-10-22 08:53:07","2020-10-22 08:53:07"
"1348","1837","1014","2020-10-22 08:53:22","2020-10-22 12:29:16"
"1349","1849","807","2020-10-22 09:55:00","2020-10-22 09:55:51"
"1350","1850","471","2020-10-22 09:55:07","2020-10-22 11:01:41"
"1351","1851","1014","2020-10-22 10:29:41","2020-10-22 10:29:41"
"1352","1852","471","2020-10-22 10:29:43","2020-10-22 11:01:45"
"1354","1857","1014","2020-10-22 11:41:38","2020-10-22 11:41:38"
"1355","1867","807","2020-10-22 13:08:47","2020-10-22 13:08:47"
"1356","1868","807","2020-10-22 14:28:16","2020-10-22 14:28:16"
"1357","1846","807","2020-10-23 09:03:56","2020-10-23 09:03:56"
"1358","1847","746","2020-10-23 09:04:02","2020-10-23 09:04:02"
"1359","1858","807","2020-10-23 09:04:15","2020-10-23 09:04:15"
"1360","1865","746","2020-10-23 09:04:31","2020-10-23 09:04:31"
"1361","1869","807","2020-10-23 09:04:43","2020-10-23 09:04:43"
"1362","1870","746","2020-10-23 09:04:51","2020-10-23 09:04:51"
"1363","1872","807","2020-10-23 09:05:10","2020-10-23 09:05:10"
"1364","1842","746","2020-10-23 09:05:41","2020-10-23 09:05:41"
"1365","1879","807","2020-10-23 09:05:50","2020-10-23 09:05:50"
"1366","1877","746","2020-10-23 09:05:58","2020-10-23 09:05:58"
"1367","1876","746","2020-10-23 09:06:18","2020-10-23 09:06:18"
"1368","1875","807","2020-10-23 09:06:40","2020-10-23 09:06:40"
"1369","1873","807","2020-10-23 09:06:44","2020-10-23 09:06:44"
"1370","1871","746","2020-10-23 09:06:55","2020-10-23 09:06:55"
"1371","1841","807","2020-10-23 09:07:17","2020-10-23 09:07:17"
"1372","1880","746","2020-10-23 09:07:30","2020-10-23 09:07:30"
"1373","1878","807","2020-10-23 09:07:50","2020-10-23 09:07:50"
"1374","1874","746","2020-10-23 09:08:04","2020-10-23 09:08:04"
"1375","1881","807","2020-10-23 09:08:16","2020-10-23 09:08:16"
"1376","1883","746","2020-10-23 13:03:02","2020-10-23 13:10:44"
"1377","1884","746","2020-10-23 13:19:46","2020-10-23 13:19:46"
"1378","1887","549","2020-10-23 15:36:35","2020-10-23 15:36:35"
"1379","1896","746","2020-10-24 08:41:48","2020-10-24 08:41:48"
"1380","1893","549","2020-10-24 08:42:08","2020-10-24 10:04:33"
"1381","1882","746","2020-10-24 08:42:35","2020-10-24 08:42:35"
"1382","1889","746","2020-10-24 08:42:48","2020-10-24 08:42:48"
"1383","1890","746","2020-10-24 08:42:57","2020-10-24 08:42:57"
"1384","1891","746","2020-10-24 08:43:01","2020-10-24 08:43:01"
"1385","1894","746","2020-10-24 08:43:20","2020-10-24 08:43:20"
"1386","1886","746","2020-10-24 08:43:29","2020-10-24 08:43:29"
"1387","1888","746","2020-10-24 08:43:37","2020-10-24 08:43:37"
"1388","1892","746","2020-10-26 07:53:59","2020-10-26 07:53:59"
"1389","1899","746","2020-10-26 07:54:17","2020-10-26 07:54:17"
"1390","1897","1101","2020-10-26 07:56:10","2020-10-26 07:56:10"
"1391","1905","1101","2020-10-26 07:57:06","2020-10-26 07:57:06"
"1392","1907","549","2020-10-26 07:57:13","2020-10-26 07:57:13"
"1393","1913","807","2020-10-26 07:57:42","2020-10-26 07:57:42"
"1394","1933","807","2020-10-26 07:57:59","2020-10-26 07:57:59"
"1395","1902","1101","2020-10-26 07:58:55","2020-10-26 07:58:55"
"1396","1904","1101","2020-10-26 07:59:02","2020-10-26 07:59:02"
"1397","1903","807","2020-10-26 07:59:09","2020-10-26 07:59:09"
"1398","1922","1101","2020-10-26 07:59:45","2020-10-26 07:59:45"
"1399","1911","807","2020-10-26 08:00:06","2020-10-26 08:00:06"
"1400","1915","807","2020-10-26 08:00:19","2020-10-26 08:00:19"
"1401","1919","549","2020-10-26 08:00:30","2020-10-26 11:48:03"
"1402","1930","1101","2020-10-26 08:01:53","2020-10-26 08:01:53"
"1403","1927","1101","2020-10-26 08:02:01","2020-10-26 08:02:01"
"1404","1928","807","2020-10-26 08:02:42","2020-10-26 08:02:42"
"1405","1929","807","2020-10-26 08:02:53","2020-10-26 08:02:53"
"1406","1918","807","2020-10-26 08:03:07","2020-10-26 08:03:07"
"1407","1934","746","2020-10-26 08:03:45","2020-10-26 08:03:45"
"1408","1935","746","2020-10-26 08:03:47","2020-10-26 08:03:47"
"1409","1937","549","2020-10-26 08:04:59","2020-10-26 08:04:59"
"1410","1936","807","2020-10-26 08:05:26","2020-10-26 08:05:26"
"1411","1925","746","2020-10-26 08:05:36","2020-10-26 08:05:36"
"1412","1924","807","2020-10-26 08:06:01","2020-10-26 08:06:01"
"1413","1923","746","2020-10-26 08:06:16","2020-10-26 08:06:16"
"1414","1920","807","2020-10-26 08:06:24","2020-10-26 08:06:24"
"1415","1921","1101","2020-10-26 08:06:39","2020-10-26 08:06:39"
"1416","1912","807","2020-10-26 08:07:19","2020-10-26 08:07:19"
"1417","1932","746","2020-10-26 08:07:33","2020-10-26 08:07:33"
"1418","1901","807","2020-10-26 08:07:46","2020-10-26 08:07:46"
"1419","1900","746","2020-10-26 08:08:08","2020-10-26 08:08:08"
"1420","1895","1101","2020-10-26 08:08:25","2020-10-26 08:08:25"
"1421","1916","807","2020-10-26 08:08:49","2020-10-26 08:08:49"
"1422","1926","807","2020-10-26 08:09:00","2020-10-26 08:09:00"
"1423","1931","746","2020-10-26 08:09:14","2020-10-26 08:09:14"
"1424","1910","807","2020-10-26 08:09:35","2020-10-26 08:09:35"
"1425","1908","807","2020-10-26 08:09:45","2020-10-26 08:09:45"
"1426","1938","807","2020-10-26 09:07:12","2020-10-26 09:07:12"
"1427","1939","746","2020-10-26 09:07:17","2020-10-26 09:07:17"
"1428","1941","746","2020-10-26 11:03:26","2020-10-26 11:03:51"
"1429","1943","807","2020-10-26 11:38:40","2020-10-27 08:42:16"
"1430","1942","1101","2020-10-26 11:40:17","2020-10-26 12:34:52"
"1431","1945","746","2020-10-26 12:30:54","2020-10-26 12:30:54"
"1432","1946","746","2020-10-26 13:03:03","2020-10-26 13:03:03"
"1433","1947","549","2020-10-26 14:10:14","2020-10-26 14:10:14"
"1434","1948","549","2020-10-26 14:10:15","2020-10-26 14:10:15"
"1435","1949","807","2020-10-26 14:10:17","2020-10-27 08:50:05"
"1436","1950","549","2020-10-26 14:10:19","2020-10-26 14:10:19"
"1437","1952","549","2020-10-26 14:10:24","2020-10-26 14:10:24"
"1438","1974","1014","2020-10-27 08:41:34","2020-10-27 08:41:34"
"1439","1940","1014","2020-10-27 08:41:55","2020-10-27 08:41:55"
"1440","1909","807","2020-10-27 08:42:35","2020-10-27 08:42:35"
"1441","1970","807","2020-10-27 08:43:05","2020-10-27 08:43:05"
"1442","1979","1014","2020-10-27 08:43:17","2020-10-27 08:43:17"
"1443","1978","549","2020-10-27 08:43:32","2020-10-27 08:43:32"
"1444","1984","1014","2020-10-27 08:44:16","2020-10-27 08:44:16"
"1445","1982","807","2020-10-27 08:44:44","2020-10-27 08:44:44"
"1446","1983","1014","2020-10-27 08:44:54","2020-10-27 08:44:54"
"1447","1988","807","2020-10-27 08:45:10","2020-10-27 08:45:10"
"1448","1989","549","2020-10-27 08:45:19","2020-10-27 08:45:19"
"1449","1980","1014","2020-10-27 08:45:38","2020-10-27 08:45:38"
"1450","1987","1014","2020-10-27 08:45:50","2020-10-27 08:45:50"
"1451","1973","1014","2020-10-27 08:46:20","2020-10-27 08:46:20"
"1452","1968","1014","2020-10-27 08:46:31","2020-10-27 08:46:31"
"1453","1985","807","2020-10-27 08:46:47","2020-10-27 08:46:47"
"1454","1986","746","2020-10-27 08:46:58","2020-10-27 08:46:58"
"1455","1976","807","2020-10-27 08:47:48","2020-10-27 11:24:22"
"1456","1967","746","2020-10-27 08:48:00","2020-10-27 08:48:00"
"1457","1966","807","2020-10-27 08:48:14","2020-10-27 08:48:14"
"1458","1944","1014","2020-10-27 08:48:32","2020-10-27 08:48:32"
"1459","1965","746","2020-10-27 08:49:34","2020-10-27 08:49:34"
"1460","1953","807","2020-10-27 08:49:52","2020-10-27 08:49:52"
"1461","1914","746","2020-10-27 08:51:03","2020-10-27 08:51:03"
"1462","1969","746","2020-10-27 08:51:30","2020-10-27 08:51:30"
"1463","1971","807","2020-10-27 08:51:37","2020-10-27 08:51:37"
"1464","1975","746","2020-10-27 08:51:58","2020-10-27 08:51:58"
"1465","1972","807","2020-10-27 08:52:07","2020-10-27 08:52:07"
"1466","1990","1014","2020-10-27 08:53:03","2020-10-27 08:53:03"
"1467","1991","549","2020-10-27 10:25:16","2020-10-27 10:25:16"
"1468","1992","807","2020-10-27 10:54:23","2020-10-27 10:54:23"
"1469","1993","746","2020-10-27 10:55:06","2020-10-27 10:55:06"
"1470","1994","746","2020-10-27 11:22:52","2020-10-27 11:22:52"
"1471","1998","746","2020-10-27 11:59:32","2020-10-27 11:59:58"
"1472","1996","1014","2020-10-27 11:59:43","2020-10-27 12:12:43"
"1473","1995","1014","2020-10-27 11:59:50","2020-10-27 12:11:41"
"1474","2001","807","2020-10-27 12:28:22","2020-10-27 12:28:22"
"1475","2003","746","2020-10-27 12:55:22","2020-10-27 12:55:22"
"1476","2005","746","2020-10-27 14:48:15","2020-10-27 14:48:15"
"1477","2000","1101","2020-10-28 08:18:01","2020-10-28 08:18:01"
"1478","2021","807","2020-10-28 08:18:28","2020-10-28 08:18:28"
"1479","2009","807","2020-10-28 08:18:41","2020-10-28 08:18:41"
"1480","2010","807","2020-10-28 08:18:43","2020-10-28 08:18:43"
"1481","2011","1101","2020-10-28 08:18:54","2020-10-28 08:18:54"
"1482","2012","1101","2020-10-28 08:18:56","2020-10-28 08:18:56"
"1483","2013","1101","2020-10-28 08:18:58","2020-10-28 08:18:58"
"1484","2023","807","2020-10-28 08:19:21","2020-10-28 08:19:21"
"1485","2027","807","2020-10-28 08:19:27","2020-10-28 08:19:27"
"1486","2024","1101","2020-10-28 08:19:37","2020-10-28 08:19:37"
"1487","2026","1101","2020-10-28 08:19:39","2020-10-28 08:19:39"
"1488","2022","549","2020-10-28 08:19:52","2020-10-28 08:19:52"
"1489","2006","1101","2020-10-28 08:20:39","2020-10-28 08:20:39"
"1490","2008","1101","2020-10-28 08:20:41","2020-10-28 08:20:41"
"1491","2002","807","2020-10-28 08:20:52","2020-10-28 08:20:52"
"1492","1999","1101","2020-10-28 08:21:02","2020-10-28 08:21:02"
"1493","2014","807","2020-10-28 08:21:26","2020-10-28 08:21:26"
"1494","2015","807","2020-10-28 08:21:28","2020-10-28 08:21:28"
"1495","2016","549","2020-10-28 08:21:43","2020-10-28 08:21:43"
"1496","2017","1101","2020-10-28 08:21:59","2020-10-28 08:21:59"
"1497","1917","1101","2020-10-28 08:22:29","2020-10-28 08:22:29"
"1498","2004","549","2020-10-28 08:22:58","2020-10-28 14:33:43"
"1499","2028","1101","2020-10-28 10:21:54","2020-10-28 10:21:54"
"1500","2029","549","2020-10-28 11:24:53","2020-10-28 11:24:53"
"1501","2030","807","2020-10-28 11:37:36","2020-10-28 11:37:36"
"1502","2032","1101","2020-10-28 11:58:20","2020-10-28 11:58:20"
"1503","2031","807","2020-10-28 11:58:23","2020-10-28 11:58:23"
"1504","2033","1101","2020-10-28 12:34:43","2020-10-28 12:34:43"
"1505","2034","1101","2020-10-28 13:51:48","2020-10-28 14:16:09"
"1506","2040","549","2020-10-28 14:30:35","2020-10-28 14:30:35"
"1507","2042","1014","2020-10-29 08:12:29","2020-10-29 08:12:29"
"1508","2019","1014","2020-10-29 08:12:54","2020-10-29 08:12:54"
"1509","2046","1101","2020-10-29 08:13:30","2020-10-29 08:13:30"
"1510","2051","1101","2020-10-29 08:13:40","2020-10-29 08:13:40"
"1511","2050","807","2020-10-29 08:15:00","2020-10-29 08:15:00"
"1512","2053","807","2020-10-29 08:15:08","2020-10-29 08:15:08"
"1513","2044","1014","2020-10-29 08:16:18","2020-10-29 08:16:18"
"1514","2020","1014","2020-10-29 08:17:42","2020-10-29 08:17:42"
"1515","2049","1014","2020-10-29 08:17:59","2020-10-29 08:17:59"
"1516","2045","1101","2020-10-29 08:18:25","2020-10-29 08:18:25"
"1517","2048","1101","2020-10-29 08:18:34","2020-10-29 08:18:34"
"1518","2047","1101","2020-10-29 08:19:01","2020-10-29 12:22:46"
"1519","2025","1014","2020-10-29 08:20:08","2020-10-29 08:20:08"
"1520","2039","1014","2020-10-29 08:20:17","2020-10-29 08:20:17"
"1521","2054","807","2020-10-29 08:20:58","2020-10-29 08:20:58"
"1522","2052","1101","2020-10-29 08:21:07","2020-10-29 08:21:07"
"1523","2055","1101","2020-10-29 09:14:20","2020-10-29 09:14:20"
"1524","2056","1014","2020-10-29 10:11:28","2020-10-29 10:11:28"
"1525","2058","1014","2020-10-29 10:53:03","2020-10-29 10:53:03"
"1526","2059","1101","2020-10-29 13:29:25","2020-10-29 13:29:25"
"1527","2061","549","2020-10-29 15:03:43","2020-10-29 15:03:43"
"1528","2063","549","2020-10-29 15:33:40","2020-10-29 15:33:40"
"1529","1981","807","2020-10-30 08:15:53","2020-10-30 08:15:53"
"1530","2075","807","2020-10-30 08:16:17","2020-10-30 08:16:17"
"1531","2073","746","2020-10-30 08:16:47","2020-10-30 08:16:47"
"1532","2067","746","2020-10-30 08:16:58","2020-10-30 08:16:58"
"1533","2066","746","2020-10-30 08:17:08","2020-10-30 08:17:08"
"1534","2060","807","2020-10-30 08:18:04","2020-10-30 08:18:04"
"1535","1977","549","2020-10-30 08:18:31","2020-10-30 09:55:48"
"1536","2018","807","2020-10-30 08:19:25","2020-10-30 08:19:25"
"1537","2070","807","2020-10-30 08:19:43","2020-10-30 08:19:43"
"1538","2077","746","2020-10-30 08:19:58","2020-10-30 08:19:58"
"1539","2072","807","2020-10-30 08:20:36","2020-10-30 08:20:36"
"1540","2064","746","2020-10-30 08:20:45","2020-10-30 08:20:45"
"1541","2041","807","2020-10-30 08:22:02","2020-10-30 08:22:02"
"1542","2037","807","2020-10-30 08:22:13","2020-10-30 08:22:13"
"1543","2036","807","2020-10-30 08:22:16","2020-10-30 08:22:16"
"1544","2071","746","2020-10-30 08:22:33","2020-10-30 08:22:33"
"1545","2074","746","2020-10-30 08:22:40","2020-10-30 08:22:40"
"1546","2068","807","2020-10-30 08:22:56","2020-10-30 08:22:56"
"1547","2076","746","2020-10-30 08:23:06","2020-10-30 08:23:06"
"1548","2079","746","2020-10-30 10:44:58","2020-10-30 10:44:58"
"1549","2078","807","2020-10-30 10:45:02","2020-10-30 10:45:02"
"1550","2081","746","2020-10-30 13:07:04","2020-10-30 13:07:04"
"1551","2082","746","2020-10-30 14:13:52","2020-10-30 14:13:52"
"1552","2083","549","2020-10-30 15:38:57","2020-10-30 15:38:57"
"1553","2069","549","2020-10-31 09:08:43","2020-10-31 09:08:43"
"1554","2084","556","2020-10-31 09:08:54","2020-10-31 09:08:54"
"1555","2086","549","2020-10-31 09:08:58","2020-10-31 09:08:58"
"1556","2085","549","2020-11-02 08:36:55","2020-11-02 09:42:03"
"1557","2090","807","2020-11-02 08:37:05","2020-11-02 08:37:05"
"1558","2091","1101","2020-11-02 08:37:11","2020-11-02 08:37:11"
"1559","2092","1101","2020-11-02 08:37:24","2020-11-02 08:37:24"
"1560","2095","746","2020-11-02 08:37:47","2020-11-02 08:37:47"
"1561","2099","1101","2020-11-02 08:38:03","2020-11-02 08:38:03"
"1562","2080","807","2020-11-02 08:38:15","2020-11-02 08:38:15"
"1563","2120","549","2020-11-02 08:38:52","2020-11-02 10:23:40"
"1564","2112","1101","2020-11-02 08:39:08","2020-11-02 08:39:08"
"1565","2106","1101","2020-11-02 08:39:18","2020-11-02 08:39:18"
"1566","2115","746","2020-11-02 08:39:28","2020-11-02 08:39:28"
"1567","2103","746","2020-11-02 08:39:51","2020-11-02 08:39:51"
"1568","2098","807","2020-11-02 08:40:16","2020-11-02 08:40:16"
"1569","2113","1101","2020-11-02 08:40:36","2020-11-02 08:40:36"
"1570","2110","1101","2020-11-02 08:41:04","2020-11-02 08:41:04"
"1571","2111","807","2020-11-02 08:41:11","2020-11-02 08:41:11"
"1572","2100","1101","2020-11-02 08:41:29","2020-11-02 08:41:29"
"1573","2097","807","2020-11-02 08:41:39","2020-11-02 08:41:39"
"1574","2114","1101","2020-11-02 08:41:54","2020-11-02 08:41:54"
"1575","2118","746","2020-11-02 08:42:15","2020-11-02 08:42:15"
"1576","2121","807","2020-11-02 08:42:36","2020-11-02 08:42:36"
"1577","2119","746","2020-11-02 08:43:18","2020-11-02 08:43:18"
"1578","2096","746","2020-11-02 08:43:55","2020-11-02 08:43:55"
"1579","2105","1101","2020-11-02 08:44:12","2020-11-02 08:44:12"
"1580","2108","1101","2020-11-02 08:44:19","2020-11-02 08:44:19"
"1581","2109","807","2020-11-02 08:44:35","2020-11-02 08:44:35"
"1582","2101","549","2020-11-02 08:45:10","2020-11-02 13:32:19"
"1583","2094","746","2020-11-02 08:45:29","2020-11-02 08:45:29"
"1584","2116","807","2020-11-02 08:46:01","2020-11-02 08:46:01"
"1585","2089","807","2020-11-02 08:46:28","2020-11-02 08:46:28"
"1586","2088","746","2020-11-02 08:47:01","2020-11-02 16:08:33"
"1587","2093","746","2020-11-02 08:47:20","2020-11-02 08:47:20"
"1588","2122","549","2020-11-02 08:47:32","2020-11-02 08:47:32"
"1589","2117","746","2020-11-02 08:48:12","2020-11-02 08:48:12"
"1590","2107","549","2020-11-02 08:48:30","2020-11-02 16:09:43"
"1591","2087","746","2020-11-02 08:48:50","2020-11-02 16:08:39"
"1592","2123","807","2020-11-02 09:26:50","2020-11-02 09:26:50"
"1593","2124","746","2020-11-02 09:26:54","2020-11-02 09:26:54"
"1594","2125","807","2020-11-02 09:27:26","2020-11-02 09:27:26"
"1595","2126","549","2020-11-02 10:02:48","2020-11-02 10:56:03"
"1596","2127","746","2020-11-02 10:55:23","2020-11-02 10:55:23"
"1597","2128","746","2020-11-02 11:17:14","2020-11-02 11:17:14"
"1599","2130","807","2020-11-02 11:30:04","2020-11-02 11:30:04"
"1600","2131","746","2020-11-02 12:00:04","2020-11-02 12:00:04"
"1601","2134","549","2020-11-02 12:07:05","2020-11-02 13:31:58"
"1602","2132","549","2020-11-02 12:07:21","2020-11-02 16:10:13"
"1603","2133","549","2020-11-02 12:07:26","2020-11-02 12:07:26"
"1604","2135","746","2020-11-02 12:58:19","2020-11-02 12:58:19"
"1605","2136","549","2020-11-02 12:58:22","2020-11-02 12:58:22"
"1606","2137","549","2020-11-02 13:03:08","2020-11-02 13:03:08"
"1607","2138","549","2020-11-02 14:00:35","2020-11-02 14:00:35"
"1608","2139","746","2020-11-02 15:24:46","2020-11-02 15:24:46"
"1609","2140","549","2020-11-02 15:55:01","2020-11-03 09:40:09"
"1610","2145","549","2020-11-03 08:14:08","2020-11-03 10:35:05"
"1611","2151","746","2020-11-03 08:14:20","2020-11-03 08:14:20"
"1612","2141","807","2020-11-03 08:15:21","2020-11-03 08:15:21"
"1613","2144","807","2020-11-03 08:15:28","2020-11-03 08:15:28"
"1614","2149","807","2020-11-03 08:15:41","2020-11-03 08:15:41"
"1615","2152","549","2020-11-03 08:15:58","2020-11-03 10:10:34"
"1616","2146","807","2020-11-03 08:16:34","2020-11-03 08:16:34"
