"id","oid","uid","created_at","updated_at"
"1222","1192","473","2020-10-05 18:28:38","2020-10-05 18:28:38"
"1223","1193","473","2020-10-05 18:28:40","2020-10-05 18:28:40"
"1224","1194","473","2020-10-05 19:39:12","2020-10-05 19:39:12"
"1225","1195","473","2020-10-05 20:01:00","2020-10-05 20:01:00"
"1226","1196","473","2020-10-05 20:43:35","2020-10-05 20:43:35"
"1227","1197","473","2020-10-05 20:44:33","2020-10-05 20:44:33"
"1228","1198","473","2020-10-05 20:55:49","2020-10-05 20:55:49"
"1229","1199","473","2020-10-05 21:21:35","2020-10-05 21:21:35"
"1230","1200","473","2020-10-05 21:39:27","2020-10-05 21:39:27"
"1231","1201","473","2020-10-05 21:39:55","2020-10-05 21:39:55"
"1232","1202","473","2020-10-05 21:40:20","2020-10-05 21:40:20"
"1233","1203","473","2020-10-05 21:40:52","2020-10-05 21:40:52"
"1234","1204","473","2020-10-05 21:41:37","2020-10-05 21:41:37"
"1235","1205","473","2020-10-05 21:42:10","2020-10-05 21:42:10"
"1236","1206","473","2020-10-05 21:42:40","2020-10-05 21:42:40"
"1237","1207","473","2020-10-05 21:43:45","2020-10-05 21:43:45"
"1238","1208","473","2020-10-05 21:44:11","2020-10-05 21:44:11"
"1239","1209","473","2020-10-05 21:44:33","2020-10-05 21:44:33"
"1240","1210","473","2020-10-05 21:44:57","2020-10-05 21:44:57"
"1241","1211","473","2020-10-05 21:45:26","2020-10-05 21:45:26"
"1242","1212","473","2020-10-05 21:45:51","2020-10-05 21:45:51"
"1243","1213","473","2020-10-05 21:49:03","2020-10-05 21:49:03"
"1244","1214","473","2020-10-05 21:49:29","2020-10-05 21:49:29"
"1245","1215","473","2020-10-05 21:49:57","2020-10-05 21:49:57"
"1246","1216","473","2020-10-05 21:50:35","2020-10-05 21:50:35"
"1247","1217","473","2020-10-05 21:51:05","2020-10-05 21:51:05"
"1248","1218","473","2020-10-05 21:51:30","2020-10-05 21:51:30"
"1249","1219","473","2020-10-05 21:51:58","2020-10-05 21:51:58"
"1250","1220","473","2020-10-05 21:52:42","2020-10-05 21:52:42"
"1251","1221","473","2020-10-05 21:53:07","2020-10-05 21:53:07"
"1252","1222","473","2020-10-05 21:53:32","2020-10-05 21:53:32"
"1253","1223","473","2020-10-05 21:53:57","2020-10-05 21:53:57"
"1254","1224","473","2020-10-05 22:04:47","2020-10-05 22:04:47"
"1255","1225","473","2020-10-05 22:05:19","2020-10-05 22:05:19"
"1256","1226","473","2020-10-05 22:06:52","2020-10-05 22:06:52"
"1257","1227","473","2020-10-05 22:07:14","2020-10-05 22:07:14"
"1258","1228","473","2020-10-05 22:11:11","2020-10-05 22:11:11"
"1259","1229","473","2020-10-05 22:12:39","2020-10-05 22:12:39"
"1260","1230","473","2020-10-05 22:19:35","2020-10-05 22:19:35"
"1261","1231","473","2020-10-05 22:32:37","2020-10-05 22:32:37"
"1262","1232","473","2020-10-05 22:36:32","2020-10-05 22:36:32"
"1263","1233","473","2020-10-05 22:40:45","2020-10-05 22:40:45"
"1264","1234","473","2020-10-05 22:52:02","2020-10-05 22:52:02"
"1265","1235","473","2020-10-05 23:37:05","2020-10-05 23:37:05"
"1266","1236","473","2020-10-05 23:40:13","2020-10-05 23:40:13"
"1267","1237","473","2020-10-06 00:23:27","2020-10-06 00:23:27"
"1268","1238","473","2020-10-06 00:32:38","2020-10-06 00:32:38"
"1269","1239","473","2020-10-06 00:33:04","2020-10-06 00:33:04"
"1270","1240","473","2020-10-06 05:05:40","2020-10-06 05:05:40"
"1271","1241","473","2020-10-06 09:33:28","2020-10-06 09:33:28"
"1272","1242","473","2020-10-06 11:09:05","2020-10-06 11:09:05"
"1273","1243","473","2020-10-06 11:52:23","2020-10-06 11:52:23"
"1274","1244","473","2020-10-06 11:53:05","2020-10-06 11:53:05"
"1275","1245","473","2020-10-06 11:58:25","2020-10-06 11:58:25"
"1276","1246","473","2020-10-06 12:27:42","2020-10-06 12:27:42"
"1277","1247","473","2020-10-06 13:33:26","2020-10-06 13:33:26"
"1278","1248","473","2020-10-06 14:07:21","2020-10-06 14:07:21"
"1279","1249","473","2020-10-06 14:15:36","2020-10-06 14:15:36"
"1280","1250","473","2020-10-06 14:22:00","2020-10-06 14:22:00"
"1281","1251","473","2020-10-06 14:24:29","2020-10-06 14:24:29"
"1282","1252","473","2020-10-06 14:26:53","2020-10-06 14:26:53"
"1283","1253","473","2020-10-06 15:21:00","2020-10-06 15:21:00"
"1284","1254","473","2020-10-06 15:31:35","2020-10-06 15:31:35"
"1285","1255","473","2020-10-06 16:19:27","2020-10-06 16:19:27"
"1286","1256","473","2020-10-06 16:45:24","2020-10-06 16:45:24"
"1287","1257","473","2020-10-06 16:47:14","2020-10-06 16:47:14"
"1288","1258","473","2020-10-06 17:13:04","2020-10-06 17:13:04"
"1289","1259","473","2020-10-06 17:45:52","2020-10-06 17:45:52"
"1290","1260","473","2020-10-06 17:45:56","2020-10-06 17:45:56"
"1291","1261","473","2020-10-06 18:08:22","2020-10-06 18:08:22"
"1292","1262","473","2020-10-06 20:59:25","2020-10-06 20:59:25"
"1293","1263","473","2020-10-06 22:25:09","2020-10-06 22:25:09"
"1294","1264","473","2020-10-06 23:01:20","2020-10-06 23:01:20"
"1295","1265","473","2020-10-06 23:29:24","2020-10-06 23:29:24"
"1296","1266","473","2020-10-06 23:54:36","2020-10-06 23:54:36"
"1297","1267","473","2020-10-07 00:46:50","2020-10-07 00:46:50"
"1298","1268","473","2020-10-07 01:51:35","2020-10-07 01:51:35"
"1299","1269","473","2020-10-07 07:04:15","2020-10-07 07:04:15"
"1300","1270","473","2020-10-07 07:15:11","2020-10-07 07:15:11"
"1301","1271","473","2020-10-07 07:15:36","2020-10-07 07:15:36"
"1302","1272","473","2020-10-07 07:15:59","2020-10-07 07:15:59"
"1303","1273","473","2020-10-07 07:18:11","2020-10-07 07:18:11"
"1304","1274","473","2020-10-07 07:18:39","2020-10-07 07:18:39"
"1305","1275","473","2020-10-07 07:53:12","2020-10-07 07:53:12"
"1306","1276","473","2020-10-07 07:53:42","2020-10-07 07:53:42"
"1307","1277","473","2020-10-07 07:54:09","2020-10-07 07:54:09"
"1308","1278","473","2020-10-07 07:54:43","2020-10-07 07:54:43"
"1309","1279","473","2020-10-07 07:55:07","2020-10-07 07:55:07"
"1310","1280","473","2020-10-07 07:55:32","2020-10-07 07:55:32"
"1311","1281","473","2020-10-07 07:56:01","2020-10-07 07:56:01"
"1312","1282","473","2020-10-07 07:56:28","2020-10-07 07:56:28"
"1313","1283","473","2020-10-07 07:57:59","2020-10-07 07:57:59"
"1314","1284","473","2020-10-07 08:18:29","2020-10-07 08:18:29"
"1315","1285","473","2020-10-07 08:18:55","2020-10-07 08:18:55"
"1316","1286","473","2020-10-07 08:19:26","2020-10-07 08:19:26"
"1317","1287","473","2020-10-07 08:19:48","2020-10-07 08:19:48"
"1318","1288","473","2020-10-07 09:55:27","2020-10-07 09:55:27"
"1319","1289","473","2020-10-07 10:22:01","2020-10-07 10:22:01"
"1320","1290","473","2020-10-07 10:30:08","2020-10-07 10:30:08"
"1321","1291","473","2020-10-07 10:38:43","2020-10-07 10:38:43"
"1322","1292","473","2020-10-07 11:04:04","2020-10-07 11:04:04"
"1323","1293","473","2020-10-07 11:14:28","2020-10-07 11:14:28"
"1324","1294","473","2020-10-07 11:31:25","2020-10-07 11:31:25"
"1325","1295","473","2020-10-07 11:37:09","2020-10-07 11:37:09"
"1326","1296","473","2020-10-07 11:41:36","2020-10-07 11:41:36"
"1327","1297","473","2020-10-07 11:54:37","2020-10-07 11:54:37"
"1328","1298","473","2020-10-07 11:55:51","2020-10-07 11:55:51"
"1329","1299","473","2020-10-07 12:03:31","2020-10-07 12:03:31"
"1330","1300","473","2020-10-07 13:01:11","2020-10-07 13:01:11"
"1331","1301","473","2020-10-07 14:04:11","2020-10-07 14:04:11"
"1332","1302","473","2020-10-07 14:35:27","2020-10-07 14:35:27"
"1333","1303","473","2020-10-07 15:53:40","2020-10-07 15:53:40"
"1334","1304","473","2020-10-07 16:35:55","2020-10-07 16:35:55"
"1335","1305","473","2020-10-07 18:00:42","2020-10-07 18:00:42"
"1336","1306","473","2020-10-07 18:25:38","2020-10-07 18:25:38"
"1337","1307","473","2020-10-07 19:14:36","2020-10-07 19:14:36"
"1338","1308","473","2020-10-07 21:01:53","2020-10-07 21:01:53"
"1339","1309","473","2020-10-07 22:10:07","2020-10-07 22:10:07"
"1340","1310","473","2020-10-07 22:11:02","2020-10-07 22:11:02"
"1341","1311","473","2020-10-07 22:15:57","2020-10-07 22:15:57"
"1342","1312","473","2020-10-07 22:36:30","2020-10-07 22:36:30"
"1343","1313","473","2020-10-07 22:39:59","2020-10-07 22:39:59"
"1344","1314","473","2020-10-07 23:36:19","2020-10-07 23:36:19"
"1345","1315","473","2020-10-08 00:45:53","2020-10-08 00:45:53"
"1346","1316","473","2020-10-08 10:24:37","2020-10-08 10:24:37"
"1347","1317","473","2020-10-08 11:32:17","2020-10-08 11:32:17"
"1348","1318","473","2020-10-08 12:17:22","2020-10-08 12:17:22"
"1349","1319","473","2020-10-08 12:17:34","2020-10-08 12:17:34"
"1350","1320","473","2020-10-08 12:19:10","2020-10-08 12:19:10"
"1351","1321","473","2020-10-08 12:19:37","2020-10-08 12:19:37"
"1352","1322","473","2020-10-08 12:34:40","2020-10-08 12:34:40"
"1353","1323","473","2020-10-08 12:38:37","2020-10-08 12:38:37"
"1354","1324","473","2020-10-08 13:41:02","2020-10-08 13:41:02"
"1355","1325","473","2020-10-08 13:55:47","2020-10-08 13:55:47"
"1356","1326","473","2020-10-08 14:46:35","2020-10-08 14:46:35"
"1357","1327","473","2020-10-08 15:11:31","2020-10-08 15:11:31"
"1358","1328","473","2020-10-08 16:02:33","2020-10-08 16:02:33"
"1359","1329","473","2020-10-08 16:04:25","2020-10-08 16:04:25"
"1360","1330","473","2020-10-08 16:05:44","2020-10-08 16:05:44"
"1361","1331","473","2020-10-08 16:27:51","2020-10-08 16:27:51"
"1362","1332","473","2020-10-08 17:52:04","2020-10-08 17:52:04"
"1363","1333","473","2020-10-08 17:59:12","2020-10-08 17:59:12"
"1364","1334","473","2020-10-08 18:22:24","2020-10-08 18:22:24"
"1365","1335","473","2020-10-08 19:41:06","2020-10-08 19:41:06"
"1366","1336","473","2020-10-08 19:41:56","2020-10-08 19:41:56"
"1367","1337","473","2020-10-08 19:42:39","2020-10-08 19:42:39"
"1368","1338","473","2020-10-08 19:43:29","2020-10-08 19:43:29"
"1369","1339","473","2020-10-08 20:34:43","2020-10-08 20:34:43"
"1370","1340","473","2020-10-08 20:43:25","2020-10-08 20:43:25"
"1371","1341","473","2020-10-08 20:46:34","2020-10-08 20:46:34"
"1372","1342","473","2020-10-08 21:08:19","2020-10-08 21:08:19"
"1373","1343","473","2020-10-08 22:09:04","2020-10-08 22:09:04"
"1374","1344","473","2020-10-08 22:48:57","2020-10-08 22:48:57"
"1375","1345","473","2020-10-08 22:57:26","2020-10-08 22:57:26"
"1376","1346","473","2020-10-08 22:57:29","2020-10-08 22:57:29"
"1377","1347","473","2020-10-08 22:58:16","2020-10-08 22:58:16"
"1378","1348","473","2020-10-08 23:03:27","2020-10-08 23:03:27"
"1379","1349","473","2020-10-08 23:04:06","2020-10-08 23:04:06"
"1380","1350","473","2020-10-08 23:32:33","2020-10-08 23:32:33"
"1381","1351","473","2020-10-08 23:36:16","2020-10-08 23:36:16"
"1382","1352","473","2020-10-08 23:36:51","2020-10-08 23:36:51"
"1383","1353","473","2020-10-09 01:26:45","2020-10-09 01:26:45"
"1384","1354","473","2020-10-09 11:54:45","2020-10-09 11:54:45"
"1385","1355","473","2020-10-09 12:05:15","2020-10-09 12:05:15"
"1386","1356","473","2020-10-09 13:01:23","2020-10-09 13:01:23"
"1387","1357","473","2020-10-09 16:31:06","2020-10-09 16:31:06"
"1388","1358","473","2020-10-09 18:48:31","2020-10-09 18:48:31"
"1389","1359","473","2020-10-09 18:51:31","2020-10-09 18:51:31"
"1390","1360","473","2020-10-09 20:10:15","2020-10-09 20:10:15"
"1391","1361","473","2020-10-09 20:11:56","2020-10-09 20:11:56"
"1392","1362","473","2020-10-09 21:25:02","2020-10-09 21:25:02"
"1393","1363","473","2020-10-10 02:00:24","2020-10-10 02:00:24"
"1394","1364","473","2020-10-10 10:59:37","2020-10-10 10:59:37"
"1395","1365","473","2020-10-10 11:22:03","2020-10-10 11:22:03"
"1396","1366","473","2020-10-10 12:02:19","2020-10-10 12:02:19"
"1397","1367","473","2020-10-10 12:51:39","2020-10-10 12:51:39"
"1398","1368","473","2020-10-10 13:27:12","2020-10-10 13:27:12"
"1399","1369","473","2020-10-10 13:27:59","2020-10-10 13:27:59"
"1400","1370","473","2020-10-10 13:39:36","2020-10-10 13:39:36"
"1401","1371","473","2020-10-10 14:23:31","2020-10-10 14:23:31"
"1402","1372","473","2020-10-10 16:01:18","2020-10-10 16:01:18"
"1403","1373","473","2020-10-10 21:33:00","2020-10-10 21:33:00"
"1404","1374","473","2020-10-10 21:37:38","2020-10-10 21:37:38"
"1405","1375","473","2020-10-10 22:12:36","2020-10-10 22:12:36"
"1406","1376","473","2020-10-10 22:23:31","2020-10-10 22:23:31"
"1407","1377","473","2020-10-11 11:53:15","2020-10-11 11:53:15"
"1408","1378","473","2020-10-11 13:05:27","2020-10-11 13:05:27"
"1409","1379","473","2020-10-11 13:16:45","2020-10-11 13:16:45"
"1410","1380","473","2020-10-11 13:35:12","2020-10-11 13:35:12"
"1411","1381","473","2020-10-11 13:40:23","2020-10-11 13:40:23"
"1412","1382","473","2020-10-11 13:49:40","2020-10-11 13:49:40"
"1413","1383","473","2020-10-11 14:14:29","2020-10-11 14:14:29"
"1414","1384","473","2020-10-11 15:13:47","2020-10-11 15:13:47"
"1415","1385","473","2020-10-11 15:27:58","2020-10-11 15:27:58"
"1416","1386","473","2020-10-11 15:52:10","2020-10-11 15:52:10"
"1417","1387","473","2020-10-11 16:00:03","2020-10-11 16:00:03"
"1418","1388","473","2020-10-11 16:05:24","2020-10-11 16:05:24"
"1419","1389","473","2020-10-11 16:43:01","2020-10-11 16:43:01"
"1420","1390","473","2020-10-11 16:51:29","2020-10-11 16:51:29"
"1421","1391","473","2020-10-11 17:01:50","2020-10-11 17:01:50"
"1422","1392","473","2020-10-11 17:09:17","2020-10-11 17:09:17"
"1423","1393","473","2020-10-11 17:26:45","2020-10-11 17:26:45"
"1424","1394","473","2020-10-11 17:53:08","2020-10-11 17:53:08"
"1425","1395","473","2020-10-11 17:56:26","2020-10-11 17:56:26"
"1426","1396","473","2020-10-11 18:05:27","2020-10-11 18:05:27"
"1427","1397","473","2020-10-11 19:03:15","2020-10-11 19:03:15"
"1428","1398","473","2020-10-11 19:17:08","2020-10-11 19:17:08"
"1429","1399","473","2020-10-11 19:17:24","2020-10-11 19:17:24"
"1430","1400","473","2020-10-11 21:10:19","2020-10-11 21:10:19"
"1431","1401","473","2020-10-11 21:39:38","2020-10-11 21:39:38"
"1432","1402","473","2020-10-11 21:55:55","2020-10-11 21:55:55"
"1433","1403","473","2020-10-11 21:56:12","2020-10-11 21:56:12"
"1434","1404","473","2020-10-11 21:59:22","2020-10-11 21:59:22"
"1435","1405","473","2020-10-11 22:15:22","2020-10-11 22:15:22"
"1436","1406","473","2020-10-11 23:09:18","2020-10-11 23:09:18"
"1437","1407","473","2020-10-12 00:10:51","2020-10-12 00:10:51"
"1438","1408","473","2020-10-12 02:43:58","2020-10-12 02:43:58"
"1439","1409","473","2020-10-12 02:45:22","2020-10-12 02:45:22"
"1440","1410","473","2020-10-12 08:04:02","2020-10-12 08:04:02"
"1441","1411","473","2020-10-12 08:04:24","2020-10-12 08:04:24"
"1442","1412","473","2020-10-12 08:04:47","2020-10-12 08:04:47"
"1443","1413","473","2020-10-12 08:05:19","2020-10-12 08:05:19"
"1444","1414","473","2020-10-12 08:23:58","2020-10-12 08:23:58"
"1445","1415","473","2020-10-12 08:24:17","2020-10-12 08:24:17"
"1446","1416","473","2020-10-12 08:24:38","2020-10-12 08:24:38"
"1447","1417","473","2020-10-12 08:24:54","2020-10-12 08:24:54"
"1448","1418","473","2020-10-12 08:25:12","2020-10-12 08:25:12"
"1449","1419","473","2020-10-12 08:25:31","2020-10-12 08:25:31"
"1450","1420","473","2020-10-12 08:25:48","2020-10-12 08:25:48"
"1451","1421","473","2020-10-12 08:26:16","2020-10-12 08:26:16"
"1452","1422","473","2020-10-12 08:27:03","2020-10-12 08:27:03"
"1453","1423","473","2020-10-12 08:27:20","2020-10-12 08:27:20"
"1454","1424","473","2020-10-12 08:27:39","2020-10-12 08:27:39"
"1455","1425","473","2020-10-12 08:27:57","2020-10-12 08:27:57"
"1456","1426","473","2020-10-12 08:28:16","2020-10-12 08:28:16"
"1457","1427","473","2020-10-12 08:28:34","2020-10-12 08:28:34"
"1458","1428","473","2020-10-12 08:28:52","2020-10-12 08:28:52"
"1459","1429","473","2020-10-12 08:29:10","2020-10-12 08:29:10"
"1460","1430","473","2020-10-12 08:29:27","2020-10-12 08:29:27"
"1461","1431","473","2020-10-12 08:29:45","2020-10-12 08:29:45"
"1462","1432","473","2020-10-12 08:30:02","2020-10-12 08:30:02"
"1463","1433","473","2020-10-12 08:30:18","2020-10-12 08:30:18"
"1464","1434","473","2020-10-12 08:30:37","2020-10-12 08:30:37"
"1465","1435","473","2020-10-12 08:30:55","2020-10-12 08:30:55"
"1466","1436","473","2020-10-12 08:31:14","2020-10-12 08:31:14"
"1467","1437","473","2020-10-12 08:40:34","2020-10-12 08:40:34"
"1468","1438","473","2020-10-12 10:16:25","2020-10-12 10:16:25"
"1469","1439","473","2020-10-12 10:50:20","2020-10-12 10:50:20"
"1470","1440","473","2020-10-12 10:55:53","2020-10-12 10:55:53"
"1471","1441","473","2020-10-12 11:02:13","2020-10-12 11:02:13"
"1472","1442","473","2020-10-12 11:18:32","2020-10-12 11:18:32"
"1473","1443","473","2020-10-12 11:19:33","2020-10-12 11:19:33"
"1474","1444","473","2020-10-12 11:28:25","2020-10-12 11:28:25"
"1475","1445","473","2020-10-12 11:38:19","2020-10-12 11:38:19"
"1476","1446","473","2020-10-12 11:44:19","2020-10-12 11:44:19"
"1477","1447","473","2020-10-12 11:59:52","2020-10-12 11:59:52"
"1478","1448","473","2020-10-12 12:05:42","2020-10-12 12:05:42"
"1479","1449","473","2020-10-12 13:14:05","2020-10-12 13:14:05"
"1480","1450","473","2020-10-12 13:42:26","2020-10-12 13:42:26"
"1481","1451","473","2020-10-12 13:53:16","2020-10-12 13:53:16"
"1482","1452","473","2020-10-12 14:09:07","2020-10-12 14:09:07"
"1483","1453","473","2020-10-12 14:22:56","2020-10-12 14:22:56"
"1484","1454","473","2020-10-12 14:29:11","2020-10-12 14:29:11"
"1485","1455","473","2020-10-12 15:18:37","2020-10-12 15:18:37"
"1486","1456","473","2020-10-12 15:21:22","2020-10-12 15:21:22"
"1487","1457","473","2020-10-12 15:38:15","2020-10-12 15:38:15"
"1488","1458","473","2020-10-12 15:39:15","2020-10-12 15:39:15"
"1489","1459","473","2020-10-12 15:40:51","2020-10-12 15:40:51"
"1490","1460","473","2020-10-12 15:42:44","2020-10-12 15:42:44"
"1491","1461","473","2020-10-12 16:03:40","2020-10-12 16:03:40"
"1492","1462","473","2020-10-12 16:40:26","2020-10-12 16:40:26"
"1493","1463","473","2020-10-12 17:38:27","2020-10-12 17:38:27"
"1494","1464","473","2020-10-12 18:12:43","2020-10-12 18:12:43"
"1495","1465","473","2020-10-12 18:14:50","2020-10-12 18:14:50"
"1496","1466","473","2020-10-12 19:09:04","2020-10-12 19:09:04"
"1497","1467","473","2020-10-12 20:25:10","2020-10-12 20:25:10"
"1498","1468","473","2020-10-12 20:32:52","2020-10-12 20:32:52"
"1499","1469","473","2020-10-12 20:54:33","2020-10-12 20:54:33"
"1500","1470","473","2020-10-12 21:27:22","2020-10-12 21:27:22"
"1501","1471","473","2020-10-12 21:28:01","2020-10-12 21:28:01"
"1502","1472","473","2020-10-12 21:35:13","2020-10-12 21:35:13"
"1503","1473","473","2020-10-12 22:18:52","2020-10-12 22:18:52"
"1504","1474","473","2020-10-12 22:21:10","2020-10-12 22:21:10"
"1505","1475","473","2020-10-12 22:22:10","2020-10-12 22:22:10"
"1506","1476","473","2020-10-12 22:34:58","2020-10-12 22:34:58"
"1507","1477","473","2020-10-12 22:45:11","2020-10-12 22:45:11"
"1508","1478","473","2020-10-12 22:59:33","2020-10-12 22:59:33"
"1509","1479","473","2020-10-12 23:01:05","2020-10-12 23:01:05"
"1510","1480","473","2020-10-12 23:24:03","2020-10-12 23:24:03"
"1511","1481","473","2020-10-12 23:43:36","2020-10-12 23:43:36"
"1512","1482","473","2020-10-13 00:19:56","2020-10-13 00:19:56"
"1513","1483","473","2020-10-13 08:13:48","2020-10-13 08:13:48"
"1514","1484","473","2020-10-13 08:14:06","2020-10-13 08:14:06"
"1515","1485","473","2020-10-13 08:14:23","2020-10-13 08:14:23"
"1516","1486","473","2020-10-13 08:14:42","2020-10-13 08:14:42"
"1517","1487","473","2020-10-13 08:15:01","2020-10-13 08:15:01"
"1518","1488","473","2020-10-13 08:15:17","2020-10-13 08:15:17"
"1519","1489","473","2020-10-13 08:15:37","2020-10-13 08:15:37"
"1520","1490","473","2020-10-13 08:15:55","2020-10-13 08:15:55"
"1521","1491","473","2020-10-13 08:16:14","2020-10-13 08:16:14"
"1522","1492","473","2020-10-13 08:16:33","2020-10-13 08:16:33"
"1523","1493","473","2020-10-13 08:16:54","2020-10-13 08:16:54"
"1524","1494","473","2020-10-13 08:17:11","2020-10-13 08:17:11"
"1525","1495","473","2020-10-13 08:17:28","2020-10-13 08:17:28"
"1526","1496","473","2020-10-13 08:17:45","2020-10-13 08:17:45"
"1527","1497","473","2020-10-13 08:18:01","2020-10-13 08:18:01"
"1528","1498","473","2020-10-13 08:18:19","2020-10-13 08:18:19"
"1529","1499","473","2020-10-13 08:18:37","2020-10-13 08:18:37"
"1530","1500","473","2020-10-13 08:18:58","2020-10-13 08:18:58"
"1531","1501","473","2020-10-13 08:19:15","2020-10-13 08:19:15"
"1532","1502","473","2020-10-13 08:19:32","2020-10-13 08:19:32"
"1533","1503","473","2020-10-13 08:19:51","2020-10-13 08:19:51"
"1534","1504","473","2020-10-13 08:20:09","2020-10-13 08:20:09"
"1535","1505","473","2020-10-13 08:20:29","2020-10-13 08:20:29"
"1536","1506","473","2020-10-13 08:20:47","2020-10-13 08:20:47"
"1537","1507","473","2020-10-13 08:21:04","2020-10-13 08:21:04"
"1538","1508","473","2020-10-13 08:21:22","2020-10-13 08:21:22"
"1539","1509","473","2020-10-13 08:21:39","2020-10-13 08:21:39"
"1540","1510","473","2020-10-13 08:42:32","2020-10-13 08:42:32"
"1541","1511","473","2020-10-13 10:29:14","2020-10-13 10:29:14"
"1542","1512","473","2020-10-13 10:30:17","2020-10-13 10:30:17"
"1543","1513","473","2020-10-13 10:59:36","2020-10-13 10:59:36"
"1544","1514","473","2020-10-13 11:41:54","2020-10-13 11:41:54"
"1545","1515","473","2020-10-13 11:49:56","2020-10-13 11:49:56"
"1546","1516","473","2020-10-13 12:08:35","2020-10-13 12:08:35"
"1547","1517","473","2020-10-13 12:54:56","2020-10-13 12:54:56"
"1548","1518","473","2020-10-13 13:17:04","2020-10-13 13:17:04"
"1549","1519","473","2020-10-13 13:39:03","2020-10-13 13:39:03"
"1550","1520","473","2020-10-13 15:16:44","2020-10-13 15:16:44"
"1551","1521","473","2020-10-13 15:45:58","2020-10-13 15:45:58"
"1552","1522","473","2020-10-13 15:51:13","2020-10-13 15:51:13"
"1553","1523","473","2020-10-13 15:52:39","2020-10-13 15:52:39"
"1554","1524","473","2020-10-13 16:01:34","2020-10-13 16:01:34"
"1555","1525","473","2020-10-13 16:56:16","2020-10-13 16:56:16"
"1556","1526","473","2020-10-13 16:56:22","2020-10-13 16:56:22"
"1557","1527","473","2020-10-13 16:59:37","2020-10-13 16:59:37"
"1558","1528","473","2020-10-13 17:03:04","2020-10-13 17:03:04"
"1559","1529","473","2020-10-13 17:26:15","2020-10-13 17:26:15"
"1560","1530","473","2020-10-13 17:42:11","2020-10-13 17:42:11"
"1561","1531","473","2020-10-13 17:44:43","2020-10-13 17:44:43"
"1562","1532","473","2020-10-13 18:08:07","2020-10-13 18:08:07"
"1563","1533","473","2020-10-13 18:25:38","2020-10-13 18:25:38"
"1564","1534","473","2020-10-13 18:35:31","2020-10-13 18:35:31"
"1565","1535","473","2020-10-13 18:39:33","2020-10-13 18:39:33"
"1566","1536","473","2020-10-13 19:10:08","2020-10-13 19:10:08"
"1567","1537","473","2020-10-13 19:27:55","2020-10-13 19:27:55"
"1568","1538","473","2020-10-13 19:38:37","2020-10-13 19:38:37"
"1569","1539","473","2020-10-13 19:48:54","2020-10-13 19:48:54"
"1570","1540","473","2020-10-13 20:21:35","2020-10-13 20:21:35"
"1571","1541","473","2020-10-13 20:22:28","2020-10-13 20:22:28"
"1572","1542","473","2020-10-13 20:27:16","2020-10-13 20:27:16"
"1573","1543","473","2020-10-13 20:28:25","2020-10-13 20:28:25"
"1574","1544","473","2020-10-13 20:29:30","2020-10-13 20:29:30"
"1575","1545","473","2020-10-13 20:30:58","2020-10-13 20:30:58"
"1576","1546","473","2020-10-13 20:32:29","2020-10-13 20:32:29"
"1577","1547","473","2020-10-13 20:32:44","2020-10-13 20:32:44"
"1578","1548","473","2020-10-13 20:33:42","2020-10-13 20:33:42"
"1579","1549","473","2020-10-13 20:35:03","2020-10-13 20:35:03"
"1580","1550","473","2020-10-13 20:36:10","2020-10-13 20:36:10"
"1581","1551","473","2020-10-13 20:37:26","2020-10-13 20:37:26"
"1582","1552","473","2020-10-13 20:38:54","2020-10-13 20:38:54"
"1583","1553","473","2020-10-13 20:39:46","2020-10-13 20:39:46"
"1584","1554","473","2020-10-13 20:46:14","2020-10-13 20:46:14"
"1585","1555","473","2020-10-13 20:46:53","2020-10-13 20:46:53"
"1586","1556","473","2020-10-13 20:47:35","2020-10-13 20:47:35"
"1587","1557","473","2020-10-13 20:48:22","2020-10-13 20:48:22"
"1588","1558","473","2020-10-13 20:49:00","2020-10-13 20:49:00"
"1589","1559","473","2020-10-13 20:49:49","2020-10-13 20:49:49"
"1590","1560","473","2020-10-13 20:50:28","2020-10-13 20:50:28"
"1591","1561","473","2020-10-13 20:51:01","2020-10-13 20:51:01"
"1592","1562","473","2020-10-13 20:51:26","2020-10-13 20:51:26"
"1593","1563","473","2020-10-13 20:52:03","2020-10-13 20:52:03"
"1594","1564","473","2020-10-13 20:53:18","2020-10-13 20:53:18"
"1595","1565","473","2020-10-13 20:55:36","2020-10-13 20:55:36"
"1596","1566","473","2020-10-13 20:56:07","2020-10-13 20:56:07"
"1597","1567","473","2020-10-13 20:56:43","2020-10-13 20:56:43"
"1598","1568","473","2020-10-13 20:57:23","2020-10-13 20:57:23"
"1599","1569","473","2020-10-13 20:58:01","2020-10-13 20:58:01"
"1600","1570","473","2020-10-13 20:58:35","2020-10-13 20:58:35"
"1601","1571","473","2020-10-13 20:59:04","2020-10-13 20:59:04"
"1602","1572","473","2020-10-13 20:59:36","2020-10-13 20:59:36"
"1603","1573","473","2020-10-13 21:00:09","2020-10-13 21:00:09"
"1604","1574","473","2020-10-13 21:15:36","2020-10-13 21:15:36"
"1605","1575","473","2020-10-13 21:31:13","2020-10-13 21:31:13"
"1606","1576","473","2020-10-13 21:34:06","2020-10-13 21:34:06"
"1607","1577","473","2020-10-13 22:21:31","2020-10-13 22:21:31"
"1608","1578","473","2020-10-13 22:56:30","2020-10-13 22:56:30"
"1609","1579","473","2020-10-13 23:18:18","2020-10-13 23:18:18"
