"pc_id","pid","cid","created_at"
"30824","4750","45","2020-09-11 16:15:06"
"30829","374","23","2020-09-11 16:30:03"
"30830","374","27","2020-09-11 16:30:03"
"30833","3695","16","2020-09-11 18:32:43"
"30834","3695","19","2020-09-11 18:32:43"
"30835","3470","16","2020-09-11 18:33:15"
"30836","3470","19","2020-09-11 18:33:15"
"30837","13512","11","2020-09-11 18:38:47"
"30838","13512","15","2020-09-11 18:38:47"
"30839","13513","11","2020-09-11 18:39:20"
"30840","13513","15","2020-09-11 18:39:20"
"30841","13514","11","2020-09-11 18:39:55"
"30842","13514","15","2020-09-11 18:39:55"
"30843","13451","11","2020-09-11 18:40:30"
"30844","13451","15","2020-09-11 18:40:30"
"30857","5585","7","2020-09-11 19:17:15"
"30858","5585","9","2020-09-11 19:17:15"
"30859","5586","7","2020-09-11 19:18:49"
"30860","5586","9","2020-09-11 19:18:49"
"30861","5600","7","2020-09-11 19:20:48"
"30862","5600","9","2020-09-11 19:20:48"
"30863","5680","7","2020-09-11 19:22:58"
"30864","5680","9","2020-09-11 19:22:58"
"30865","5673","7","2020-09-11 19:25:09"
"30866","5673","9","2020-09-11 19:25:09"
"30867","5675","7","2020-09-11 19:25:37"
"30868","5675","9","2020-09-11 19:25:37"
"30869","5679","7","2020-09-11 19:26:03"
"30870","5679","9","2020-09-11 19:26:03"
"30871","5584","7","2020-09-11 19:28:38"
"30872","5584","9","2020-09-11 19:28:38"
"30873","5582","7","2020-09-11 19:29:54"
"30874","5582","9","2020-09-11 19:29:54"
"30875","5583","7","2020-09-11 19:32:10"
"30876","5583","9","2020-09-11 19:32:10"
"30883","3995","16","2020-09-11 20:23:20"
"30884","3995","17","2020-09-11 20:23:20"
"30885","4030","16","2020-09-11 20:25:40"
"30886","4030","17","2020-09-11 20:25:40"
"30887","4024","16","2020-09-11 20:26:55"
"30888","4024","17","2020-09-11 20:26:55"
"30889","4031","16","2020-09-11 20:27:40"
"30890","4031","17","2020-09-11 20:27:40"
"30891","4032","16","2020-09-11 20:28:20"
"30892","4032","17","2020-09-11 20:28:20"
"30895","10644","1","2020-09-11 21:03:03"
"30896","10644","6","2020-09-11 21:03:03"
"30897","10641","1","2020-09-11 21:03:46"
"30898","10641","6","2020-09-11 21:03:46"
"30899","10637","1","2020-09-11 21:12:14"
"30900","10637","6","2020-09-11 21:12:14"
"30901","10642","1","2020-09-11 21:50:41"
"30902","10642","6","2020-09-11 21:50:41"
"30905","10643","1","2020-09-11 22:04:27"
"30906","10643","6","2020-09-11 22:04:27"
"30907","10640","1","2020-09-11 22:05:30"
"30908","10640","6","2020-09-11 22:05:30"
"30909","4570","38","2020-09-12 14:09:27"
"30910","4570","42","2020-09-12 14:09:27"
"30911","4569","38","2020-09-12 14:10:16"
"30912","4569","42","2020-09-12 14:10:16"
"30913","5614","7","2020-09-12 15:37:55"
"30914","5614","9","2020-09-12 15:37:55"
"30915","5613","7","2020-09-12 15:38:29"
"30916","5613","9","2020-09-12 15:38:29"
"30917","5612","7","2020-09-12 15:39:01"
"30918","5612","9","2020-09-12 15:39:01"
"30919","5611","7","2020-09-12 15:39:25"
"30920","5611","9","2020-09-12 15:39:25"
"30921","5610","7","2020-09-12 15:39:41"
"30922","5610","9","2020-09-12 15:39:41"
"30923","5616","7","2020-09-12 15:40:06"
"30924","5616","9","2020-09-12 15:40:06"
"30925","5615","7","2020-09-12 15:40:30"
"30926","5615","9","2020-09-12 15:40:30"
"30927","10649","1","2020-09-12 15:43:28"
"30928","10649","6","2020-09-12 15:43:28"
"30929","10652","1","2020-09-12 15:45:08"
"30930","10652","6","2020-09-12 15:45:08"
"30931","10645","1","2020-09-12 15:52:36"
"30932","10645","6","2020-09-12 15:52:36"
"30933","10647","1","2020-09-12 15:53:59"
"30934","10647","6","2020-09-12 15:53:59"
"30935","10654","1","2020-09-12 15:57:59"
"30936","10654","6","2020-09-12 15:57:59"
"30937","10655","1","2020-09-12 15:59:12"
"30938","10655","6","2020-09-12 15:59:12"
"30939","10658","1","2020-09-12 16:00:08"
"30940","10658","6","2020-09-12 16:00:08"
"30941","10659","1","2020-09-12 16:00:22"
"30942","10659","6","2020-09-12 16:00:22"
"30943","10656","1","2020-09-12 16:04:12"
"30944","10656","6","2020-09-12 16:04:12"
"30947","10651","1","2020-09-12 16:12:05"
"30948","10651","6","2020-09-12 16:12:05"
"30949","10650","1","2020-09-12 16:22:51"
"30950","10650","6","2020-09-12 16:22:51"
"30951","10646","1","2020-09-12 16:27:24"
"30952","10646","6","2020-09-12 16:27:24"
"30953","10588","1","2020-09-12 16:40:49"
"30954","10588","6","2020-09-12 16:40:49"
"30957","10590","1","2020-09-12 16:44:53"
"30958","10590","6","2020-09-12 16:44:53"
"30959","10635","1","2020-09-12 17:05:43"
"30960","10635","6","2020-09-12 17:05:43"
"30961","10636","1","2020-09-12 17:05:57"
"30962","10636","6","2020-09-12 17:05:57"
"30963","10584","1","2020-09-12 17:14:00"
"30964","10584","6","2020-09-12 17:14:00"
"30965","10582","1","2020-09-12 17:14:11"
"30966","10582","6","2020-09-12 17:14:11"
"30967","10583","1","2020-09-12 17:14:22"
"30968","10583","6","2020-09-12 17:14:22"
"30969","10581","1","2020-09-12 17:20:09"
"30970","10581","6","2020-09-12 17:20:09"
"30971","10580","1","2020-09-12 17:20:27"
"30972","10580","6","2020-09-12 17:20:27"
"30973","14278","11","2020-09-12 17:22:29"
"30974","14278","15","2020-09-12 17:22:29"
"30975","14279","11","2020-09-12 17:23:30"
"30976","14279","15","2020-09-12 17:23:30"
"30977","10595","1","2020-09-12 17:32:06"
"30978","10595","6","2020-09-12 17:32:06"
"30979","10600","1","2020-09-12 17:32:16"
"30980","10600","6","2020-09-12 17:32:16"
"30981","10596","1","2020-09-12 17:32:28"
"30982","10596","6","2020-09-12 17:32:28"
"30983","10598","1","2020-09-12 17:32:38"
"30984","10598","6","2020-09-12 17:32:38"
"30985","13957","11","2020-09-12 17:42:51"
"30986","13957","15","2020-09-12 17:42:51"
"30987","13960","11","2020-09-12 17:43:50"
"30988","13960","15","2020-09-12 17:43:50"
"30989","13965","11","2020-09-12 17:44:37"
"30990","13965","15","2020-09-12 17:44:37"
"30991","13759","11","2020-09-12 17:46:58"
"30992","13759","15","2020-09-12 17:46:58"
"30993","13769","11","2020-09-12 17:47:36"
"30994","13769","15","2020-09-12 17:47:36"
"30995","13764","11","2020-09-12 17:48:03"
"30996","13764","15","2020-09-12 17:48:03"
"30997","13762","11","2020-09-12 17:49:19"
"30998","13762","15","2020-09-12 17:49:19"
"30999","13761","11","2020-09-12 17:49:41"
"31000","13761","15","2020-09-12 17:49:41"
"31001","13954","11","2020-09-12 17:50:14"
"31002","13954","15","2020-09-12 17:50:14"
"31003","13964","11","2020-09-12 17:50:36"
"31004","13964","15","2020-09-12 17:50:36"
"31005","3633","16","2020-09-13 00:02:06"
"31006","3633","19","2020-09-13 00:02:06"
"31007","3530","16","2020-09-13 00:03:31"
"31008","3530","17","2020-09-13 00:03:31"
"31009","126","23","2020-09-15 12:57:42"
"31010","126","25","2020-09-15 12:57:42"
"31011","146","23","2020-09-15 12:59:11"
"31012","146","25","2020-09-15 12:59:11"
"31013","147","23","2020-09-15 12:59:26"
"31014","147","25","2020-09-15 12:59:26"
"31019","4563","38","2020-09-15 13:03:30"
"31020","4563","42","2020-09-15 13:03:30"
"31021","4562","38","2020-09-15 13:03:44"
"31022","4562","42","2020-09-15 13:03:44"
"31023","13456","11","2020-09-15 13:06:19"
"31024","13456","15","2020-09-15 13:06:19"
"31025","13457","11","2020-09-15 13:06:35"
"31026","13457","15","2020-09-15 13:06:35"
"31027","13458","11","2020-09-15 13:07:03"
"31028","13458","15","2020-09-15 13:07:03"
"31029","13459","11","2020-09-15 13:07:22"
"31030","13459","15","2020-09-15 13:07:22"
"31031","13460","11","2020-09-15 13:07:41"
"31032","13460","15","2020-09-15 13:07:41"
"31033","13344","11","2020-09-15 13:08:02"
"31034","13344","15","2020-09-15 13:08:02"
"31035","3483","16","2020-09-15 13:10:01"
"31036","3483","22","2020-09-15 13:10:01"
"31041","611","23","2020-09-16 14:55:31"
"31042","611","29","2020-09-16 14:55:31"
"31043","8335","1","2020-09-16 14:57:17"
"31044","8335","4","2020-09-16 14:57:17"
"31045","8336","1","2020-09-16 14:57:32"
"31046","8336","4","2020-09-16 14:57:32"
"31047","8337","1","2020-09-16 14:57:46"
"31048","8337","4","2020-09-16 14:57:46"
"31049","8338","1","2020-09-16 14:58:09"
"31050","8338","4","2020-09-16 14:58:09"
"31051","8340","1","2020-09-16 14:58:25"
"31052","8340","4","2020-09-16 14:58:25"
"31053","15267","31","2020-09-17 00:33:51"
"31054","15267","47","2020-09-17 00:33:51"
"31055","3452","16","2020-09-17 00:36:02"
"31056","3452","19","2020-09-17 00:36:02"
"31057","3656","16","2020-09-17 00:39:09"
"31058","3656","19","2020-09-17 00:39:09"
"31063","3449","16","2020-09-17 00:43:36"
"31064","3449","19","2020-09-17 00:43:36"
"31065","3451","16","2020-09-17 00:44:40"
"31066","3451","19","2020-09-17 00:44:40"
"31069","3661","16","2020-09-17 00:47:20"
"31070","3661","19","2020-09-17 00:47:20"
"31073","3659","16","2020-09-17 00:47:54"
"31074","3659","19","2020-09-17 00:47:54"
"31075","4025","16","2020-09-17 00:50:45"
"31076","4025","17","2020-09-17 00:50:45"
"31077","4027","16","2020-09-17 00:51:35"
"31078","4027","17","2020-09-17 00:51:35"
"31079","9166","1","2020-09-17 00:53:19"
"31080","9166","5","2020-09-17 00:53:19"
"31081","9586","1","2020-09-17 00:53:32"
"31082","9586","5","2020-09-17 00:53:32"
"31083","9585","1","2020-09-17 00:53:43"
"31084","9585","5","2020-09-17 00:53:43"
"31085","9583","1","2020-09-17 00:53:56"
"31086","9583","5","2020-09-17 00:53:56"
"31087","4727","38","2020-09-17 00:54:36"
"31088","4727","45","2020-09-17 00:54:36"
"31089","5775","7","2020-09-17 00:56:17"
"31090","5775","9","2020-09-17 00:56:17"
"31091","4408","38","2020-09-17 01:01:32"
"31092","4408","41","2020-09-17 01:01:32"
"31093","4407","38","2020-09-17 01:02:54"
"31094","4407","41","2020-09-17 01:02:54"
"31097","5712","7","2020-09-17 19:47:24"
"31098","5712","9","2020-09-17 19:47:24"
"31099","5722","7","2020-09-17 19:47:34"
"31100","5722","9","2020-09-17 19:47:34"
"31101","5717","7","2020-09-17 19:47:55"
"31102","5717","9","2020-09-17 19:47:55"
"31103","13817","11","2020-09-17 19:48:12"
"31104","13817","15","2020-09-17 19:48:12"
"31105","5711","7","2020-09-17 19:48:49"
"31106","5711","9","2020-09-17 19:48:49"
"31107","214","23","2020-09-17 20:41:07"
"31108","214","25","2020-09-17 20:41:07"
"31109","219","23","2020-09-17 20:42:45"
"31110","219","25","2020-09-17 20:42:45"
"31111","223","23","2020-09-17 20:43:16"
"31112","223","25","2020-09-17 20:43:16"
"31113","224","23","2020-09-17 20:43:59"
"31114","224","25","2020-09-17 20:43:59"
"31115","121","23","2020-09-17 20:45:01"
"31116","121","25","2020-09-17 20:45:01"
"31117","122","23","2020-09-17 20:46:03"
"31118","122","25","2020-09-17 20:46:03"
"31119","123","23","2020-09-17 20:48:44"
"31120","123","25","2020-09-17 20:48:44"
"31121","124","23","2020-09-17 20:50:20"
"31122","124","25","2020-09-17 20:50:20"
"31123","125","23","2020-09-17 20:50:54"
"31124","125","25","2020-09-17 20:50:54"
"31127","98","23","2020-09-17 20:52:05"
"31128","98","25","2020-09-17 20:52:05"
"31129","99","23","2020-09-17 20:52:37"
"31130","99","25","2020-09-17 20:52:37"
"31131","100","23","2020-09-17 20:53:14"
"31132","100","25","2020-09-17 20:53:14"
"31133","107","23","2020-09-17 20:54:17"
"31134","107","25","2020-09-17 20:54:17"
"31135","8075","1","2020-09-17 20:59:21"
"31136","8075","3","2020-09-17 20:59:21"
"31137","9613","1","2020-09-17 21:00:11"
"31138","9613","5","2020-09-17 21:00:11"
"31139","9946","1","2020-09-17 21:01:24"
"31140","9946","5","2020-09-17 21:01:24"
"31145","13689","11","2020-09-17 21:07:00"
"31146","13689","15","2020-09-17 21:07:00"
"31147","13668","11","2020-09-17 21:08:51"
"31148","13668","15","2020-09-17 21:08:51"
"31149","13897","11","2020-09-17 21:10:37"
"31150","13897","15","2020-09-17 21:10:37"
"31151","167","23","2020-09-17 21:19:39"
"31152","167","25","2020-09-17 21:19:39"
"31153","8199","1","2020-09-17 21:21:39"
"31154","8199","4","2020-09-17 21:21:39"
"31155","58","23","2020-09-17 21:22:11"
"31156","58","24","2020-09-17 21:22:11"
"31157","4498","38","2020-09-17 21:22:41"
"31158","4498","42","2020-09-17 21:22:41"
"31159","6772","7","2020-09-17 21:23:17"
"31160","6772","10","2020-09-17 21:23:17"
"31161","6758","7","2020-09-17 21:23:43"
"31162","6758","10","2020-09-17 21:23:43"
"31163","320","23","2020-09-17 21:24:10"
"31164","320","27","2020-09-17 21:24:10"
"31165","10140","1","2020-09-17 21:24:51"
"31166","10140","5","2020-09-17 21:24:51"
"31167","5716","7","2020-09-18 14:36:09"
"31168","5716","9","2020-09-18 14:36:09"
"31169","5719","7","2020-09-18 14:36:20"
"31170","5719","9","2020-09-18 14:36:20"
"31171","9484","1","2020-09-18 19:37:21"
"31172","9484","5","2020-09-18 19:37:21"
"31173","10279","1","2020-09-18 19:39:16"
"31174","10279","5","2020-09-18 19:39:16"
"31175","6654","7","2020-09-18 19:40:59"
"31176","6654","8","2020-09-18 19:40:59"
"31177","3605","16","2020-09-18 19:41:56"
"31178","3605","17","2020-09-18 19:41:56"
"31179","3606","16","2020-09-18 19:42:17"
"31180","3606","17","2020-09-18 19:42:17"
"31181","3974","16","2020-09-18 19:42:37"
"31182","3974","17","2020-09-18 19:42:37"
"31183","6049","7","2020-09-18 19:43:44"
"31184","6049","8","2020-09-18 19:43:44"
"31185","7040","1","2020-09-18 20:04:35"
"31186","7040","2","2020-09-18 20:04:35"
"31189","5618","7","2020-09-18 20:17:53"
"31190","5618","9","2020-09-18 20:17:53"
"31191","9525","1","2020-09-18 20:20:33"
"31192","9525","5","2020-09-18 20:20:33"
"31197","3931","16","2020-09-18 21:50:02"
"31198","3931","17","2020-09-18 21:50:02"
"31205","3665","16","2020-09-19 16:37:36"
"31206","3665","19","2020-09-19 16:37:36"
"31207","8298","1","2020-09-19 16:46:32"
"31208","8298","4","2020-09-19 16:46:32"
"31209","8195","1","2020-09-19 16:52:23"
"31210","8195","4","2020-09-19 16:52:23"
"31211","7188","1","2020-09-19 16:53:45"
"31212","7188","2","2020-09-19 16:53:45"
"31213","3840","16","2020-09-19 16:55:45"
"31214","3840","20","2020-09-19 16:55:45"
"31215","3790","16","2020-09-19 16:57:53"
"31216","3790","22","2020-09-19 16:57:53"
"31217","4047","38","2020-09-19 17:01:36"
"31218","4047","39","2020-09-19 17:01:36"
"31219","4248","38","2020-09-19 17:07:44"
"31220","4248","40","2020-09-19 17:07:44"
"31221","3514","16","2020-09-19 17:10:18"
"31222","3514","20","2020-09-19 17:10:18"
"31223","3925","16","2020-09-19 17:10:57"
"31224","3925","17","2020-09-19 17:10:57"
"31225","3651","16","2020-09-19 19:11:14"
"31226","3651","19","2020-09-19 19:11:14"
"31227","5759","7","2020-09-19 23:52:50"
"31228","5759","9","2020-09-19 23:52:50"
"31231","5758","7","2020-09-19 23:56:04"
"31232","5758","9","2020-09-19 23:56:04"
"31233","5763","7","2020-09-19 23:57:51"
"31234","5763","9","2020-09-19 23:57:51"
"31235","5760","7","2020-09-19 23:57:59"
"31236","5760","9","2020-09-19 23:57:59"
"31237","5764","7","2020-09-19 23:58:08"
"31238","5764","9","2020-09-19 23:58:08"
"31239","5766","7","2020-09-19 23:58:18"
"31240","5766","9","2020-09-19 23:58:18"
"31241","5757","7","2020-09-20 00:01:05"
"31242","5757","9","2020-09-20 00:01:05"
"31243","5765","7","2020-09-20 00:01:18"
"31244","5765","9","2020-09-20 00:01:18"
"31245","5761","7","2020-09-20 00:01:30"
"31246","5761","9","2020-09-20 00:01:30"
"31247","5844","7","2020-09-20 00:58:56"
"31248","5844","9","2020-09-20 00:58:56"
"31249","5843","7","2020-09-20 00:59:06"
"31250","5843","9","2020-09-20 00:59:06"
"31251","5842","7","2020-09-20 00:59:15"
"31252","5842","9","2020-09-20 00:59:15"
"31253","5845","7","2020-09-20 00:59:25"
"31254","5845","9","2020-09-20 00:59:25"
"31255","5750","7","2020-09-20 01:43:25"
"31256","5750","9","2020-09-20 01:43:25"
"31257","5756","7","2020-09-20 01:43:36"
"31258","5756","9","2020-09-20 01:43:36"
"31259","5754","7","2020-09-20 01:43:47"
"31260","5754","9","2020-09-20 01:43:47"
"31261","5749","7","2020-09-20 01:43:56"
"31262","5749","9","2020-09-20 01:43:56"
"31263","5753","7","2020-09-20 01:44:05"
"31264","5753","9","2020-09-20 01:44:05"
"31265","5755","7","2020-09-20 01:44:37"
"31266","5755","9","2020-09-20 01:44:37"
"31269","5824","7","2020-09-20 02:28:20"
"31270","5824","9","2020-09-20 02:28:20"
"31271","5825","7","2020-09-20 02:28:44"
"31272","5825","9","2020-09-20 02:28:44"
"31273","5834","7","2020-09-20 02:35:53"
"31274","5834","9","2020-09-20 02:35:53"
"31275","5833","7","2020-09-20 02:36:05"
"31276","5833","9","2020-09-20 02:36:05"
"31277","5832","7","2020-09-20 02:36:15"
"31278","5832","9","2020-09-20 02:36:15"
"31279","5837","7","2020-09-20 02:36:23"
"31280","5837","9","2020-09-20 02:36:23"
"31291","10638","1","2020-09-24 20:18:07"
"31292","10638","6","2020-09-24 20:18:07"
"31293","4136","38","2020-09-25 17:59:07"
"31294","4136","39","2020-09-25 17:59:07"
"31295","68","23","2020-09-25 18:01:17"
"31296","68","24","2020-09-25 18:01:17"
"31299","70","23","2020-09-25 18:01:49"
"31300","70","24","2020-09-25 18:01:49"
"31301","71","23","2020-09-25 18:02:06"
"31302","71","24","2020-09-25 18:02:06"
"31303","69","23","2020-09-25 18:02:23"
"31304","69","24","2020-09-25 18:02:23"
"31305","13863","11","2020-09-25 18:03:57"
"31306","13863","15","2020-09-25 18:03:57"
"31311","13461","11","2020-09-25 18:11:58"
"31312","13461","15","2020-09-25 18:11:58"
"31313","13539","11","2020-09-25 18:13:12"
"31314","13539","15","2020-09-25 18:13:12"
"31315","4060","38","2020-09-25 20:41:00"
"31316","4060","39","2020-09-25 20:41:00"
"31317","13793","11","2020-09-26 16:16:11"
"31318","13793","15","2020-09-26 16:16:11"
"31319","10249","1","2020-09-26 16:17:34"
"31320","10249","5","2020-09-26 16:17:34"
"31323","9368","1","2020-09-26 16:26:47"
"31324","9368","5","2020-09-26 16:26:47"
"31325","3771","16","2020-09-26 16:27:59"
"31326","3771","18","2020-09-26 16:27:59"
"31327","3802","16","2020-09-26 16:28:37"
"31328","3802","21","2020-09-26 16:28:37"
"31329","5487","7","2020-09-27 00:30:11"
"31330","5487","9","2020-09-27 00:30:11"
"31331","5499","7","2020-09-27 00:33:27"
"31332","5499","9","2020-09-27 00:33:27"
"31333","5462","7","2020-09-27 01:18:23"
"31334","5462","9","2020-09-27 01:18:23"
"31337","81","23","2020-09-30 23:06:01"
"31338","81","24","2020-09-30 23:06:01"
"31339","4475","38","2020-09-30 23:06:36"
"31340","4475","41","2020-09-30 23:06:36"
"31341","9256","1","2020-09-30 23:07:31"
"31342","9256","5","2020-09-30 23:07:31"
"31343","9463","1","2020-09-30 23:07:54"
"31344","9463","5","2020-09-30 23:07:54"
"31345","9460","1","2020-09-30 23:09:03"
"31346","9460","5","2020-09-30 23:09:03"
"31347","14695","31","2020-09-30 23:09:36"
"31348","14695","32","2020-09-30 23:09:36"
"31349","15136","31","2020-09-30 23:11:25"
"31350","15136","47","2020-09-30 23:11:25"
"31351","9687","1","2020-09-30 23:12:30"
"31352","9687","5","2020-09-30 23:12:30"
"31353","4384","38","2020-09-30 23:12:58"
"31354","4384","41","2020-09-30 23:12:58"
"31355","3581","16","2020-09-30 23:14:52"
"31356","3581","17","2020-09-30 23:14:52"
"31357","4132","38","2020-09-30 23:16:52"
"31358","4132","39","2020-09-30 23:16:52"
"31359","13412","11","2020-09-30 23:17:36"
"31360","13412","15","2020-09-30 23:17:36"
"31361","6103","7","2020-09-30 23:18:11"
"31362","6103","8","2020-09-30 23:18:11"
"31363","13448","11","2020-09-30 23:18:47"
"31364","13448","15","2020-09-30 23:18:47"
"31365","6557","7","2020-09-30 23:20:18"
"31366","6557","9","2020-09-30 23:20:18"
"31367","6423","7","2020-09-30 23:21:28"
"31368","6423","9","2020-09-30 23:21:28"
"31369","4490","38","2020-09-30 23:23:25"
"31370","4490","42","2020-09-30 23:23:25"
"31371","5840","7","2020-09-30 23:23:48"
"31372","5840","9","2020-09-30 23:23:48"
"31373","5835","7","2020-09-30 23:25:32"
"31374","5835","9","2020-09-30 23:25:32"
"31375","7106","1","2020-09-30 23:27:20"
"31376","7106","2","2020-09-30 23:27:20"
"31377","8512","1","2020-09-30 23:27:57"
"31378","8512","4","2020-09-30 23:27:57"
"31379","5713","7","2020-09-30 23:30:33"
"31380","5713","9","2020-09-30 23:30:33"
"31381","94","23","2020-09-30 23:31:39"
"31382","94","25","2020-09-30 23:31:39"
"31383","6637","7","2020-09-30 23:34:55"
"31384","6637","8","2020-09-30 23:34:55"
"31385","6646","7","2020-09-30 23:35:20"
"31386","6646","8","2020-09-30 23:35:20"
"31387","6645","7","2020-09-30 23:35:39"
"31388","6645","8","2020-09-30 23:35:39"
"31389","6644","7","2020-09-30 23:36:21"
"31390","6644","8","2020-09-30 23:36:21"
"31391","6643","7","2020-09-30 23:36:40"
"31392","6643","8","2020-09-30 23:36:40"
"31393","6642","7","2020-09-30 23:37:07"
"31394","6642","8","2020-09-30 23:37:07"
"31395","6641","7","2020-09-30 23:37:49"
"31396","6641","8","2020-09-30 23:37:49"
"31397","6640","7","2020-09-30 23:38:06"
"31398","6640","8","2020-09-30 23:38:06"
"31399","6639","7","2020-09-30 23:38:23"
"31400","6639","8","2020-09-30 23:38:23"
"31401","6638","7","2020-09-30 23:38:42"
"31402","6638","8","2020-09-30 23:38:42"
"31403","6636","7","2020-09-30 23:39:02"
"31404","6636","8","2020-09-30 23:39:02"
"31405","6635","7","2020-09-30 23:42:05"
"31406","6635","8","2020-09-30 23:42:05"
"31407","6634","7","2020-09-30 23:42:50"
"31408","6634","8","2020-09-30 23:42:50"
"31409","6633","7","2020-09-30 23:43:17"
"31410","6633","8","2020-09-30 23:43:17"
"31411","6632","7","2020-09-30 23:43:40"
"31412","6632","8","2020-09-30 23:43:40"
"31413","6613","7","2020-09-30 23:44:08"
"31414","6613","8","2020-09-30 23:44:08"
"31415","6612","7","2020-09-30 23:44:32"
"31416","6612","8","2020-09-30 23:44:32"
"31417","6611","7","2020-09-30 23:46:24"
"31418","6611","8","2020-09-30 23:46:24"
"31419","5798","7","2020-09-30 23:46:56"
"31420","5798","9","2020-09-30 23:46:56"
"31421","3660","16","2020-09-30 23:50:35"
"31422","3660","19","2020-09-30 23:50:35"
"31423","9975","1","2020-09-30 23:51:48"
"31424","9975","5","2020-09-30 23:51:48"
"31425","5839","7","2020-09-30 23:55:50"
"31426","5839","9","2020-09-30 23:55:50"
"31427","5838","7","2020-09-30 23:56:25"
"31428","5838","9","2020-09-30 23:56:25"
"31429","15320","31","2020-09-30 23:57:15"
"31430","15320","36","2020-09-30 23:57:15"
"31431","15212","31","2020-09-30 23:57:32"
"31432","15212","47","2020-09-30 23:57:32"
"31435","14829","31","2020-10-01 00:00:06"
"31436","14829","32","2020-10-01 00:00:06"
"31439","13452","11","2020-10-03 20:49:30"
"31440","13452","15","2020-10-03 20:49:30"
"31441","13515","11","2020-10-03 20:53:15"
"31442","13515","15","2020-10-03 20:53:15"
"31443","7304","1","2020-10-03 20:54:10"
"31444","7304","2","2020-10-03 20:54:10"
"31445","6232","7","2020-10-03 20:55:05"
"31446","6232","8","2020-10-03 20:55:05"
"31451","10507","1","2020-10-06 22:39:03"
"31452","10507","6","2020-10-06 22:39:03"
"31455","225","23","2020-10-06 22:39:52"
"31456","225","25","2020-10-06 22:39:52"
"31457","3721","16","2020-10-06 22:43:12"
"31458","3721","19","2020-10-06 22:43:12"
"31459","3723","16","2020-10-06 22:44:02"
"31460","3723","19","2020-10-06 22:44:02"
"31465","3724","16","2020-10-06 22:46:24"
"31466","3724","19","2020-10-06 22:46:24"
"31467","3719","16","2020-10-06 22:46:54"
"31468","3719","19","2020-10-06 22:46:54"
"31471","3725","16","2020-10-06 22:48:07"
"31472","3725","19","2020-10-06 22:48:07"
"31473","3727","16","2020-10-06 22:48:58"
"31474","3727","19","2020-10-06 22:48:58"
"31475","3722","16","2020-10-06 22:50:17"
"31476","3722","19","2020-10-06 22:50:17"
"31477","3717","16","2020-10-06 22:51:13"
"31478","3717","19","2020-10-06 22:51:13"
"31479","3728","16","2020-10-06 22:53:58"
"31480","3728","19","2020-10-06 22:53:58"
"31481","3718","16","2020-10-06 22:54:50"
"31482","3718","19","2020-10-06 22:54:50"
"31483","3720","16","2020-10-06 22:55:15"
"31484","3720","19","2020-10-06 22:55:15"
"31485","3726","16","2020-10-06 22:55:40"
"31486","3726","19","2020-10-06 22:55:40"
"31487","14831","31","2020-10-06 22:58:22"
"31488","14831","32","2020-10-06 22:58:22"
"31489","15133","31","2020-10-06 22:58:52"
"31490","15133","47","2020-10-06 22:58:52"
"31491","6048","7","2020-10-06 23:00:05"
"31492","6048","8","2020-10-06 23:00:05"
"31493","9115","1","2020-10-06 23:00:23"
"31494","9115","5","2020-10-06 23:00:23"
"31495","4593","38","2020-10-06 23:01:26"
"31496","4593","42","2020-10-06 23:01:26"
"31497","10594","1","2020-10-06 23:02:12"
"31498","10594","6","2020-10-06 23:02:12"
"31499","15113","31","2020-10-06 23:03:32"
"31500","15113","47","2020-10-06 23:03:32"
"31501","62","23","2020-10-06 23:04:11"
"31502","62","24","2020-10-06 23:04:11"
"31505","13339","11","2020-10-06 23:05:37"
"31506","13339","15","2020-10-06 23:05:37"
"31507","4224","38","2020-10-06 23:08:12"
"31508","4224","40","2020-10-06 23:08:12"
"31509","13697","11","2020-10-06 23:08:38"
"31510","13697","15","2020-10-06 23:08:38"
"31511","13788","11","2020-10-06 23:09:19"
"31512","13788","15","2020-10-06 23:09:19"
"31513","117","23","2020-10-06 23:10:27"
"31514","117","25","2020-10-06 23:10:27"
"31515","13407","11","2020-10-06 23:12:34"
"31516","13407","15","2020-10-06 23:12:34"
"31517","6087","7","2020-10-06 23:15:42"
"31518","6087","8","2020-10-06 23:15:42"
"31519","10235","1","2020-10-06 23:16:15"
"31520","10235","5","2020-10-06 23:16:15"
"31521","10234","1","2020-10-06 23:17:02"
"31522","10234","5","2020-10-06 23:17:02"
"31523","10341","1","2020-10-06 23:19:53"
"31524","10341","6","2020-10-06 23:19:53"
"31525","10327","1","2020-10-06 23:21:17"
"31526","10327","6","2020-10-06 23:21:17"
"31527","9152","1","2020-10-06 23:21:49"
"31528","9152","5","2020-10-06 23:21:49"
"31529","5726","7","2020-10-06 23:21:54"
"31530","5726","9","2020-10-06 23:21:54"
"31531","9019","1","2020-10-06 23:22:03"
"31532","9019","4","2020-10-06 23:22:03"
"31533","9018","1","2020-10-06 23:22:08"
"31534","9018","4","2020-10-06 23:22:08"
"31535","14017","11","2020-10-06 23:22:14"
"31536","14017","15","2020-10-06 23:22:14"
"31537","14006","11","2020-10-06 23:22:53"
"31538","14006","15","2020-10-06 23:22:53"
"31539","4721","38","2020-10-06 23:24:09"
"31540","4721","45","2020-10-06 23:24:09"
"31547","14488","11","2020-10-07 22:55:25"
"31548","14488","13","2020-10-07 22:55:25"
"31549","13573","11","2020-10-07 22:58:14"
