Catagory,Sub Catagory,Type,Brand,product,Product Description,Price,Tax,Image,Store,Size,UOM,Spice Level,Aisle No.
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Royal,Royal Pudding & Pie Filling Chocolate,,1.09,0,834.jpg,,3.125,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Bakery Shop Chocolate Cupcake Pudding,,1.49,0,812.jpg,,4 x 3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Fat Free Chocolate Pudding,,1.29,0,816.jpg,,4 x 3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Fat Free Tapicoa Pudding,,1.49,0,815.jpg,,13,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Gel Strawberry,,1.49,0,813.jpg,,3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Juicy Gels Strawberry And Orange,,1.49,0,806.jpg,,4 x 3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Pudding Butter Scotch,,1.49,0,807.jpg,,4 x 3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Pudding Chocolate Butter Scotch Family Pack,,4.09,0,811.jpg,,12 x 3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Pudding Sugar Free Chocolate,,1.49,0,810.jpg,,4 x 3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Pudding Tapioca,,1.49,0,818.jpg,,3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Pudding Triples Chocolate Vanilla,,1.49,0,808.jpg,,3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Snack Pack,Snack Pack Pudding Vanilla,,1.49,0,805.jpg,,4 x 3.25,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Swiss Miss,Swiss Miss Classic Butterscotch Pudding,,2.49,0,829.jpg,,24,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Swiss Miss,Swiss Miss Creamy Milk Chocolate Pudding,,3.09,0,826.jpg,,4,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Swiss Miss,Swiss Miss Creamy Vanilla Pudding,,3.69,0,827.jpg,,4,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Swiss Miss,Swiss Miss Old Fashioned Tapioca Pudding,,3.09,0,828.jpg,,6 x 4,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Swiss Miss,Swiss Miss Pudding Cups,,3.09,0,Market Basket.jpg,,6 x 3.5,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Swiss Miss,Swiss Miss Triple Chocolate Dream Pudding,,3.09,0,825.jpg,,6 x 4,oz,,19
Breakfast & Dairy,Dairy & Eggs,Refrigerated Pudding & Desserts,Wonky,Wonky Rice Pudding,,2.49,0,Market Basket.jpg,,22,oz,,19
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,8th Continent,8th Continent Soymilk Original,,3.69,0,14806.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond,Blue Diamond Almond Milk Original,,2.49,0,Market Basket.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond,Blue Diamond Unsweetened Vanilla Almondmilk Coconutmilk Blend,,3.09,0,779.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze,Blue Diamond Almond Breeze Blue Diamond Almonds Almond Breeze Almondmilk Unsweetened Original Family Size,,5.79,0,755.jpg,,64,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze,Blue Diamond Almond Breeze Original Almondmilk,,5.79,0,758.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze,Blue Diamond Almonds Blue Diamond Almond Breeze Original,,3.69,0,14801.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Blue Diamond Almond Breeze Almond Cashew Blend Unsweetened Vanilla,,3.69,0,746.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Blue Diamond Almond Breeze Almond Coconut Blend,,3.09,0,753.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Blue Diamond Almond Breeze Almond Coconut Blend Unsweetened Original,,3.69,0,752.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Blue Diamond Almond Breeze Chocolate,,3.69,0,748.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Blue Diamond Almonds Almond Breeze Almondmilk Original,,3.69,0,747.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Blue Diamond Almonds Almond Breeze Almondmilk Vanilla,,3.69,0,745.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Blue Diamond Almonds Almond Breeze Almondmilk Vanilla Reduced Sugar,,3.69,0,749.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Blue Diamond Almonds Almond Breeze Almondmilk Vanilla Unsweetened,,3.69,0,750.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Unsweetened Original Almondmilk Non Dairy Milk Alternative,,3.69,0,744.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Blue Diamond Almond Breeze Almondmilk,Blue Diamond Almond Breeze Almondmilk Vanilla,,6.09,0,751.jpg,,96,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Califia Farms,Califia Farms Original Almondmilk,,3.69,0,786.jpg,,48,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Califia Farms,Califia Farms Toasted Coconut Almondmilk,,4.29,0,787.jpg,,48,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Califia Farms,Califia Farms Unsweetened Almondmilk,,3.69,0,785.jpg,,48,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Dream Blends,"Dream Blends Coconut, Almond & Chia Drink, Original",,3.69,0,14809.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Dream Blends,"Dream Blends Rice & Quinoa Drink, Original, Brick",,3.69,0,14810.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Good Karma,Good Karma Flaxmilk Original vanilla,,3.09,0,14805.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket 100% Lactose Free Reduced Fat 2% Milk,,3.69,0,Market Basket.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket 51% Vegetable Oil Spread,,3.09,0,Market Basket.jpg,,45,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket 58% Vegetable Oil Butter Like Spread,,1.69,0,Market Basket.jpg,,15,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket 80% Vegetable Oil Margarine,,1.29,0,Market Basket.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket Almond Break All Natural Almondmilk,,3.09,0,Market Basket.jpg,,1,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket Lactose Free Fat Free Milk,,3.69,0,Market Basket.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket Lactose Free Whole Milk,,3.69,0,Market Basket.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket Original Almondmilk,,2.09,0,Market Basket.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket Original Soymilk,,2.09,0,Market Basket.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,Market Basket Vanilla Almondmilk,,2.09,0,Market Basket.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Market Basket,"Suzie's Quinoamilk Beverage, Enriched, Unsweetened",,4.89,0,14797.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Nasoya,Nasoya TofuBaked Sesame Ginger,,4.59,0,14802.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Pacific,Pacific Hemp Original Plant Based Beverage,,4.69,0,782.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Pacific,Pacific Organic Original Oat Plant Based Beverage,,3.69,0,781.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Pacific,Pacific Ultra Soy Original,,3.69,0,784.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Parmalat,Parmalat 1% Lowfat Milk Vitamin A&D,,2.49,0,14796.jpg,,1,count,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Parmalat,Parmalat 2% Reduced Fat Milk Vitamin A&D,,2.49,0,14808.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Parmalat,Parmalat Whole Milk Vitamin D,,3.99,0,14795.jpg,,1,count,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Rolling Hills,Rolling Hills Farm Original Organic Soymilk,,3.09,0,14798.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Rolling Hills Farm,Rolling Hills Farm Vanilla Organic Soymilk,,3.09,0,14804.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Silk,Silk Dark Chocolate Almondmilk,,3.69,0,714.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Silk,Silk Light Original Soymilk,,3.69,0,723.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Silk,Silk Unsweet Coconutmilk,,3.09,0,716.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Silk,Silk Unsweet Vanilla Almondmilk,,3.09,0,711.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Silk,Silk Unsweet Vanilla Organic Soymilk,,3.69,0,717.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,So Delicious,So Delicious Coconut Milk Creamer,,3.69,0,737.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,So Delicious,"So Delicious Creamer, Coconut Milk, French Vanilla",,2.39,0,735.jpg,,1,pint,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,So Delicious,So Delicious Dairy Free Coconutmilk Coffee Creamer Original,,2.39,0,740.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,So Delicious,So Delicious Dairy Free Cultured Coconut Milk Strawberry,,1.49,0,739.jpg,,6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,So Delicious,So Delicious Dairy Free French Vanilla Coconutmilk Organic Creamer,,3.69,0,736.jpg,,946,ml,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,So Delicious,So Delicious Dairy Free Organic Coconut Milk Beverage Unsweetened,,3.29,0,738.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,So Delicious,So Delicious Dairy Free Organic Unsweetened Coconutmilk,,3.09,0,741.jpg,,6 x 32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,So Delicious,So Delicious Dairy Free Original Organic Coconutmilk,,3.09,0,743.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Vitasoy,Vitasoy Silken Tofu,,1.29,0,Market Basket.jpg,,19,oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free,Westbrae,Westbrae Natural Westsoy Organic Original Soymilk Plain,,3.69,0,14800.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free Milk,Lactaid,Lactaid 100% Lactose Free 2% Reduced Fat Milk,,6.24,0,765.jpg,,96,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free Milk,Lactaid,Lactaid 100% Lactose Free Fat Free Milk,,6.24,0,766.jpg,,96,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free Milk,Lactaid,Lactaid 100% Lactose Free Fat Free Milk,,4.86,0,770.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free Milk,Lactaid,Lactaid 100% Lactose Free Whole Milk,,6.24,0,764.jpg,,96,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free Milk,Lactaid,Lactaid 100% Lactose Free Whole Milk,,4.86,0,769.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free Milk,Lactaid,Lactaid Lowfat Lactose Free Milk,,6.24,0,767.jpg,,96,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Soy & Lactose-Free Milk,Lactaid,Lactaid Whole Milk,,4.86,0,768.jpg,,0.5,gal,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Bel Kaukauna,Bel Kaukauna Port Wine Spreadable Cheeseball,,3.69,0,5463.jpg,,10,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,BelGioioso,BelGioioso Cheese,,4.29,0,Market Basket.jpg,,12,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,BelGioioso,BelGioioso Cheese Fontina Cheese,,4.89,0,5464.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,BelGioioso,Belgioioso Parmesan Cheese,,6.69,0,Market Basket.jpg,,12,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Biazzo,Biazzo Old Fashioned Ricotta Cheese Whole Milk,,4.29,0,5462.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Bucheron,Bucheron Soft Goat Cheese,,10.99,0,Market Basket.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Buitoni,Buitoni Three Cheese Tortellini,,3.69,0,Market Basket.jpg,,9,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Cabot,Cabot Swiss,,3.69,0,Market Basket.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Cabot Creamery,Cabot Creamery Seriously Sharp Cheddar Cheese,,7.39,0,Market Basket.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Cambozola,Cambozola Triple Cream Blue,,15.89,0,Market Basket.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Dodoni,Dodoni Feta Cheese In Brine,,9.79,0,17303.jpg,,14,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,BelGioioso,BelGioioso Cheese Provolone Extra Sharp,,4.29,0,5461.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,BelGioioso,BelGioioso Fresh Mozzarella Cheese,,3.69,0,Market Basket.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Galbani,Galbani Sliced Mozzarella Cheese,,5.59,0,Market Basket.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Great Lakes,Great Lake American Cheese,,10.99,0,Market Basket.jpg,,3,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Kerrygold,Kerrygold Kettygold Cheese Dubliner,,4.29,0,17297.jpg,,7,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,La Ricura,La Ricura Jalisco Cheese,,8.59,0,Market Basket.jpg,,14,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,La Ricura,La Ricura Mexican Cream,,8.59,0,Market Basket.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Land O' Lakes,Land O' Lakes American Cheese,,6.09,0,Market Basket.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Land O' Lakes,Land O' Lakes Cheese,,6.59,0,Market Basket.jpg,,0.77,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Hoffman House Sharp Cheese,,1.69,0,Market Basket.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Jalsberg Cheese,,8.59,0,Market Basket.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Le Gruyere Emmi Gruyere Cheese,,18.29,0,17300.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market B Asiago Cheese,,8.59,0,Market Basket.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Brie Cheese,,7.39,0,Market Basket.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Deluxe Yellow American Cheese,,3.09,0,Market Basket.jpg,,16,count,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Double Cream Brie Cheese,,4.49,0,Market Basket.jpg,,0.61,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Fancy Blend Cheese,,2.39,0,Market Basket.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Fancy Blend Finely Shredded Cheese,,4.29,0,Market Basket.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Grated Parmesan & Romano Cheese,,3.09,0,Market Basket.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Harvarti With Dill,,4.69,0,Market Basket.jpg,,0.76,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Mexican Shredded Cheese,,2.39,0,Market Basket.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Monterey Jack Cheese,,5.49,0,Market Basket.jpg,,0.89,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Mozzarella,,3.69,0,Market Basket.jpg,,10,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Mozzarella Natural Shredded Cheese,,2.49,0,Market Basket.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Munster,,6.09,0,Market Basket.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Parmesan Cheese,,3.09,0,Market Basket.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Shaved Parmesan Cheese,,6.09,0,Market Basket.jpg,,12,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Shredded Cheddar Cheese,,4.29,0,Market Basket.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Shredded Parmesan Cheese,,3.09,0,Market Basket.jpg,,7,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Shredded Parmesan Cheese,,6.09,0,Market Basket.jpg,,12,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Sliced Smoked Gouda,,3.69,0,Market Basket.jpg,,10,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket Swiss Cheese,,6.09,0,Market Basket.jpg,,0.93,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Market Basket White Cheddar Slices,,3.69,0,Market Basket.jpg,,10,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Pecorino Romano,,7.89,0,Market Basket.jpg,,0.7,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Pepper Jack Cheese,,5.49,0,Market Basket.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Provolone Cheese,,5.49,0,17298.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Queso Fresco Guatemala,,4.79,0,Market Basket.jpg,,12,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Reduced Fat Mozzarella,,3.29,0,Market Basket.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,St Clemens Danish Blue Cheese,,6.09,0,Market Basket.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Tortellini Tricolor With Cheese,,3.69,0,Market Basket.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Market Basket,Tour De Marze Brie,,9.19,0,Market Basket.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Milano's,Milano Grated Romano Cheese,,3.59,0,Market Basket.jpg,,6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Monterey,Kraft Monterey Jack Cheese/Dried Apples/Granola Clusters Snack Trios,,3.69,0,17305.jpg,,3 x 1.5,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Parmigiano,Parmigiano Cheese,,15.89,0,17302.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,President,President Triple Creme Brie,,9.79,0,Market Basket.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Reny Picot,Reny Picot All Natural Gouda Cheese,,4.09,0,17299.jpg,,1,per lb,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Stella,Stella Freshly Crumbled Blue Cheese,,4.79,0,Market Basket.jpg,,10,oz,,1
Breakfast & Dairy,Dairy & Eggs,Specialty Cheeses,Tropical,Tropical White Cheese Queso Blanco,,6.69,0,17301.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Fiber Fiber Strawberry & Cereal Lowfat Probiotic Yogurt,,2.49,0,14713.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Greek Activia Nonfat Greek Probiotic Yogurt Vanilla,,3.69,0,14679.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Light Light Raspberry Nonfat Probiotic Yogurt,,3.09,0,14712.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Light Probiotic Blended Lowfat Strawberry Yogurt,,3.09,0,14686.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Mango Lowfat Yogurt Drink,,0.99,0,471.jpg,,7,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Peach Probiotic Dairy Drink,,0.99,0,472.jpg,,7,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Probiotic Blended Lowfat Yogurt Peach & Strawberry,,6.99,0,473.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Probiotic Blended Lowfat Yogurt Strawberry & Blueberry,,7.19,0,475.jpg,,12 x 4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Probiotic Yogurt With Bifidus Light Vanilla,,3.09,0,478.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Strawberry Banana Lowfat Probiotic Yogurt,,3.09,0,474.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,Activia Strawberry Lowfat Yogurt Drink,,0.99,0,470.jpg,,7,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,"Activia Yogurt, Lowfat",,7.19,0,479.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,"Activia Yogurt, Nonfat, Light, Strawberry, Blueberry, 12 Pack",,6.99,0,476.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Activia,"Activia Yogurt, Nonfat, Strawberry Banana, Peach",,6.99,0,477.jpg,,12 x 4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Byrne,Byrne Hallow Farm Half Vanilla Greek Yogurt,,3.69,0,Market Basket.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Cabot Creamery,Cabot Creamery Cabot Greek Lowfat Yogurt Plain,,4.59,0,14664.jpg,,2,lb,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani 0% Milkfat Greek Yogurt Black Cherry On The Bottom,,1.29,0,293.jpg,,5.3,oz,,1
